"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Item Master 
 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRANDS,DEPARTMENT,CATEGORY,Item,Item name,Unicode Item Name,Brand name,Item alias,Rack,Product type,Allow Negative Stock,Weighable,Discount,Status,Focus Product,Non MRP,Packing Charge,Selling Price Policy,Item_Short_Name,Landing cost,MRP,Pur_net,Packed price,Selling,ISBN,Yop,Author,Total pages,Expiry Date Format,Show online store,BEM %,GST Rate,HSN Code,Purchase Abatement,Sales Abatement,Purchase GST On,Sales GST On,Is Exempted,Tax Type,Image Upload,Item Open Type,Weight,Supplier,Store Pickup,Inclusive of tax,Batch/Expiry,Mfg Date,Digits after decimal,MFR Format,Item Preparation Status,Repack Conversion(in Grams),Description,Base UOM Volume,Base UOM,Sub UOM Volume,Sub UOM,Tax %,Addl. Tax %,Sell_Through,DMS,Apple_Care,Service Applicable,created_date,Material Type,Tax description,Material Group,Shelf No,Item type,rcol.exchange,Minimum Selling,Online Special Price,Special Excies Cess Amt,Shelf Life,Minimum Shelf Life,Unique Barcode Id,Sell By,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedigree,Dog Food,Wet Food ,14,Pedigree Puppy Chicken  and  Rice Gravy 100Gm,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,PED P,28.35,35.00,28.35,24.03,35.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,15,PED Mother and Puppy 1.2KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,PED M,337.50,450.00,337.50,286.02,450.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,16,Pedigree Pro Active Adult 3KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,539.40,825.00,539.40,457.12,825.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Pedigree,Dog Food,Dry Food ,17,Pedigree Pro Active Adult 20KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,"3,177.97","5,000.00","3,177.97","2,693.19","5,000.00",,,,,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,Yes,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,20,PED Puppy Chicken and Milk 15KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,PED P,"1,617.39","2,550.00","1,617.39","1,370.67","2,550.00",,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Prescription Food ,21,Pedigree Pro Adult Weight Management 3KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,742.50,990.00,742.50,629.24,990.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Pedigree,Dog Food,Dry Food ,22,Pedigree Pro Active Adult 10KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,"1,634.52","3,000.00","1,634.52","1,385.19","3,000.00",,,,,dd-MM-yyyy,NO,0,18.00,23091000,0,0,Selling Price,Selling Price,Yes,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Veg Food ,23,Pedigree Adult 100% Veg 1.2KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,181.16,250.00,181.16,153.53,250.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Pedigree,Dog Food,Dry Food ,24,Pedigree Adult Meat and Rice 1.2KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,152.17,210.00,152.17,128.96,210.00,,,,,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,Yes,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,25,Pedigree Adult Meat and Rice 10KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,"1,118.64","1,650.00","1,118.64",948.00,"1,650.00",8906002487769,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
