"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,
"Stock - Categorywise - FastMoving - Item 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
",,,,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Item code,Branch,Total sold qty.,Item amount,Current stock,Branch ID,Alias Name,EAN code,Business Type,State
Royal Canin Mini Puppy 4 kg,,,,,,50,"152,415.40",0,,,,,
,Royal Canin,Dog Food,Dry Food ,7054,URBANPETS SERVICES PRIVATE LIMITED,50,"152,415.40",0,225,,3182550793032,DISTRIBUTION CENTER,Gujarat
Rantac AMP 2ml,,,,,,50,241.20,0,,,,,
,other,Medicine & Supplements ,Medicine ,10682,URBANPETS SERVICES PRIVATE LIMITED,50,241.20,0,225,,,DISTRIBUTION CENTER,Gujarat
TEMP Seafood Medley 85G,,,,,,50,"14,750.30",1,,,,,
,Temptation,Cat Food,Treats  ,6928,URBANPETS SERVICES PRIVATE LIMITED,50,"14,750.30",1,225,,8853301003377,DISTRIBUTION CENTER,Gujarat
Lixen 600 mg,,,,,,50,"12,125.13",21,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,2856,URBANPETS SERVICES PRIVATE LIMITED,50,"12,125.13",21,225,,,DISTRIBUTION CENTER,Gujarat
Lets Bite Pink Active Adult 20Kg,,,,,,50,"110,800.00",16,,,,,
,Lets Bite,Cat Food,Dry Food ,10660,URBAN PETS / MOTERA,50,"110,800.00",16,32772,,8906043146397,BRANCH,Gujarat
Neko Cat soft Chicken Jerky Sliced 30GM,,,,,,50,"6,050.42",0,,,,,
,Cataholic,Cat Food,Treats  ,1017,URBAN PETS / MOTERA,50,"6,050.42",0,32772,,,BRANCH,Gujarat
Kiltix Collar Large Size,,,,,,50,"32,986.10",0,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,3186,URBANPETS SERVICES PRIVATE LIMITED,50,"32,986.10",0,225,,,DISTRIBUTION CENTER,Gujarat
Purepet Adult Cat Seafood 2.8 KG,,,,,,50,"20,903.87",0,,,,,
,Purepet,Cat Food,Dry Food ,10411,URBAN PETS / MOTERA,50,"20,903.87",0,32772,,8906125483587,BRANCH,Gujarat
GN Vegetable Bone,,,,,,50,"6,708.09",5,,,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,7516,URBANPETS SERVICES PRIVATE LIMITED,50,"6,708.09",5,225,,6942133306441,DISTRIBUTION CENTER,Gujarat
Hug N Wag Shed Control 500ml,,,,,,50,"21,218.16",5,,,,,
,TTK,Grooming,Shampoo & Conditioner ,2513,URBANPETS SERVICES PRIVATE LIMITED,50,"21,218.16",5,225,,8902618012432,DISTRIBUTION CENTER,Gujarat
Drools Focus Puppy 12KG,,,,,,49,"214,660.08",5,,,,,
,Drools,Dog Food,Dry Food ,1569,URBAN PETS / MOTERA,49,"214,660.08",5,32772,,8906043148872,BRANCH,Gujarat
Venita Soft Coat,,,,,,49,"16,665.04",0,,,,,
,Vetina ,Medicine & Supplements ,Supplements ,2968,URBANPETS SERVICES PRIVATE LIMITED,49,"16,665.04",0,225,,,DISTRIBUTION CENTER,Gujarat
Chip Chops Roast Duck Strips 70G,,,,,,49,"7,245.67",1,,,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,7695,URBANPETS SERVICES PRIVATE LIMITED,49,"7,245.67",1,225,,6921499712141,DISTRIBUTION CENTER,Gujarat
Canine Creek Club 10 Kg,,,,,,49,"101,705.05",9,,,,,
,Canine Creek ,Dog Food,Dry Food ,7188,URBAN PETS / MOTERA,49,"101,705.05",9,32772,,8906043149299,BRANCH,Gujarat
SigProe,,,,,,49,"23,040.26",18,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,3034,URBANPETS SERVICES PRIVATE LIMITED,49,"23,040.26",18,225,,,DISTRIBUTION CENTER,Gujarat
Vet-Pro Obesity 12kg,,,,,,49,"201,431.78",0,,,,,
,Vet-Pro,Dog Food,Prescription Food ,1580,URBANPETS SERVICES PRIVATE LIMITED,49,"201,431.78",0,225,,8906043142924,DISTRIBUTION CENTER,Gujarat
ORTHORON TAB 28S,,,,,,49,"59,947.78",0,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,5991,URBANPETS SERVICES PRIVATE LIMITED,49,"59,947.78",0,225,,,DISTRIBUTION CENTER,Gujarat
SH- Puppy Chicken Egg and Milk 2.7 KG,,,,,,49,"26,568.29",3,,,,,
,Smart Heart,Dog Food,Dry Food ,6976,URBAN PETS / MOTERA,49,"26,568.29",3,32772,,8850477831353,BRANCH,Gujarat
"Earthbath Puppy with Awapuhi Cherry Essence, 100  ct re-sealable soft pack - Grooming Wipes",,,,,,49,"57,941.34",0,,,,,
,Earthbath,Hygiene,Towels & Wipes ,8981,URBANPETS SERVICES PRIVATE LIMITED,49,"57,941.34",0,225,,602644022297,DISTRIBUTION CENTER,Gujarat
Vet-Pro Obesity Gravy 150gm,,,,,,48,"3,692.73",65,,,,,
,Vet-Pro,Dog Food,Prescription Food ,10955,URBAN PETS / MOTERA,48,"3,692.73",65,32772,,8906125484379,BRANCH,Gujarat
Pup Ice Fruity Lollies Pineapples Flavour 3 Pcs 90gm,,,,,,48,"14,578.28",10,,,,,
,Pup Ice,"Treats, Biscuits & Chews ",Treats  ,10978,URBAN PETS / MOTERA,48,"14,578.28",10,32772,,754523571027,BRANCH,Gujarat
Felix gravy salmon adult 70gm,,,,,,48,"2,073.62",18,,,,,
,Felix ,Cat Food,Wet Food ,11829,URBANPETS SERVICES PRIVATE LIMITED,48,"2,073.62",18,225,,8850124005311,DISTRIBUTION CENTER,Gujarat
Pedigree Pro Active Adult Large Breed 90gm,,,,,,48,0.00,0,,,,,
,Pedigree,Dog Food,Dry Food ,11495,URBAN PETS / MOTERA,48,0.00,0,32772,,8906002485802,BRANCH,Gujarat
First Bark Roasted Duck 200gm,,,,,,48,"16,645.32",2,,,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,11524,URBAN PETS / MOTERA,48,"16,645.32",2,32772,,8906093975824,BRANCH,Gujarat
Snookie Lamb Stick 100gm,,,,,,48,"6,524.33",16,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11070,URBANPETS SERVICES PRIVATE LIMITED,48,"6,524.33",16,225,,20263935,DISTRIBUTION CENTER,Gujarat
Snookie Tiny Chip Pumpkin + Goat Milk Flavour 220gm,,,,,,48,"8,810.08",6,,,,,
,Snookie - Sai International,"Treats, Biscuits & Chews ",Treats  ,10712,URBAN PETS / MOTERA,48,"8,810.08",6,32772,,6942133305031,BRANCH,Gujarat
My Beau Vitamin & Mineral 300ML,,,,,,48,"48,369.11",11,,,,,
,My Beau ,Medicine & Supplements ,Supplements ,7322,URBAN PETS / MOTERA,48,"48,369.11",11,32772,,9421012725049,BRANCH,Gujarat
Kitty Yums Creamy Real Chicken - 5 Stick,,,,,,48,"3,731.08",51,,,,,
,Kitty Yums,Cat Food,Treats  ,10874,URBAN PETS / MOTERA,48,"3,731.08",51,32772,,8906125484157,BRANCH,Gujarat
Orijen Original Adult Dog Food 11.4KG,,,,,,48,"521,323.72",2,,,,,
,Orijen,Dog Food,Dry Food ,1745,URBAN PETS / MOTERA,48,"521,323.72",2,32772,,064992182120,BRANCH,Gujarat
Me-O Mackeral 1.2KG,,,,,,48,"16,453.33",0,,,,,
,ME-O,Cat Food,Dry Food ,6810,URBAN PETS / MOTERA,48,"16,453.33",0,32772,,8850477001640,BRANCH,Gujarat
N and D GF PKN CP Puppy Med-Maxi 2.5KG,,,,,,48,"108,049.47",2,,,,,
,Farmina,Dog Food,Dry Food ,7136,URBAN PETS / MOTERA,48,"108,049.47",2,32772,,8010276038739,BRANCH,Gujarat
Royal Canin Giant Adult 15kg,,,,,,48,"452,060.85",5,,,,,
,Royal Canin,Dog Food,Dry Food ,1610,URBAN PETS / MOTERA,48,"452,060.85",5,32772,,3182550703079,BRANCH,Gujarat
JH 70G Bacon,,,,,,48,"6,454.94",0,,,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,7659,URBAN PETS / MOTERA,48,"6,454.94",0,32772,,8851759911114,BRANCH,Gujarat
Chip Chops Lamb Cubes 70gm,,,,,,48,"8,201.10",0,,,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,7699,URBANPETS SERVICES PRIVATE LIMITED,48,"8,201.10",0,225,,6921959208764,DISTRIBUTION CENTER,Gujarat
Vivaldis Grapitail 100Mg,,,,,,48,"43,075.42",3,,,,,
,Vivaldis,Medicine & Supplements ,Medicine ,5961,URBAN PETS / MOTERA,48,"43,075.42",3,32772,,,BRANCH,Gujarat
Kitty Treats Chicken with Shrimp Flavour 30gm,,,,,,47,"7,304.38",21,,,,,
,Rena,Cat Food,Treats  ,10250,URBAN PETS / MOTERA,47,"7,304.38",21,32772,,8858767314579,BRANCH,Gujarat
Dermichlor Spray 100ml,,,,,,47,"9,892.31",0,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,7838,URBAN PETS / MOTERA,47,"9,892.31",0,32772,,8904149103245,BRANCH,Gujarat
Chip Chops Biscuits Twined With Chicken 250gm,,,,,,47,"21,559.59",0,,,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,10253,URBAN PETS / MOTERA,47,"21,559.59",0,32772,,6921959214161,BRANCH,Gujarat
Sava Vetachlor -  M Spray,,,,,,47,"6,712.01",2,,,,,
,Hygiene,Medicine & Supplements ,Medicine ,3126,URBAN PETS / MOTERA,47,"6,712.01",2,32772,,8905045004216,BRANCH,Gujarat
JH Carrot and Spinach 2 in 1 380gms,,,,,,47,"33,462.35",0,,,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,10672,URBAN PETS / MOTERA,47,"33,462.35",0,32772,,8851759462920,BRANCH,Gujarat
Aroma Tree Odour Neutralizer,,,,,,47,"8,843.52",4,,,,,
,Aroma ,Hygiene,Others ,2681,URBAN PETS / MOTERA,47,"8,843.52",4,32772,,8906008140101,BRANCH,Gujarat
Snookie Pomegranate Stick 100gm,,,,,,47,"6,972.23",22,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11069,URBANPETS SERVICES PRIVATE LIMITED,47,"6,972.23",22,225,,20263912,DISTRIBUTION CENTER,Gujarat
Pedigree Pro adult large breed 3kg,,,,,,47,"48,653.60",6,,,,,
,Pedigree,Dog Food,Dry Food ,11894,URBAN PETS / MOTERA,47,"48,653.60",6,32772,,8906002488827,BRANCH,Gujarat
drools adult ocean fish mousse80gm,,,,,,47,"1,294.32",168,,,,,
,Drools,Dog Food,Wet Food ,11927,URBAN PETS / MOTERA,47,"1,294.32",168,32772,,8906125487080,BRANCH,Gujarat
Furever Salmon Oil 500 ml,,,,,,47,"37,785.81",1,,,,,
,PAWSOME COMPANIONS,Medicine & Supplements ,Supplements ,3182,URBAN PETS / MOTERA,47,"37,785.81",1,32772,,,BRANCH,Gujarat
TTK Wocure 100ml,,,,,,47,"7,834.06",0,,,,,
,Shreeji Pet Shop,Medicine & Supplements ,Medicine ,2746,URBANPETS SERVICES PRIVATE LIMITED,47,"7,834.06",0,225,,,DISTRIBUTION CENTER,Gujarat
Best Clean Cat Litter Original 5KG,,,,,,47,"16,475.09",2,,,,,
,Best Clean,Hygiene,Cat Litter ,2673,URBANPETS SERVICES PRIVATE LIMITED,47,"16,475.09",2,225,,,DISTRIBUTION CENTER,Gujarat
Chip Chops Chicken Sausages 75G,,,,,,47,"4,314.33",0,,,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,7694,URBAN PETS / MOTERA,47,"4,314.33",0,32772,,6921499712011,BRANCH,Gujarat
SAVA BIOCLAN SYRUP 20 ML,,,,,,47,"1,928.99",20,,,,,
,Hygiene,Medicine & Supplements ,Medicine ,7867,URBANPETS SERVICES PRIVATE LIMITED,47,"1,928.99",20,225,,8906021627931,DISTRIBUTION CENTER,Gujarat
First Bark Chicken Training Cube 200gm,,,,,,47,"17,096.32",0,,,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,11527,URBAN PETS / MOTERA,47,"17,096.32",0,32772,,8906093975787,BRANCH,Gujarat
Snookie Tiny Chip Potato + Goat Milk Flavour 220gm,,,,,,47,"10,599.66",1,,,,,
,Snookie - Sai International,"Treats, Biscuits & Chews ",Treats  ,10713,URBAN PETS / MOTERA,47,"10,599.66",1,32772,,6942133305048,BRANCH,Gujarat
Royal Canin Maxi Adult 15 kg,,,,,,47,"336,623.89",0,,,,,
,Royal Canin,Dog Food,Dry Food ,7046,URBANPETS SERVICES PRIVATE LIMITED,47,"336,623.89",0,225,,3182550732154,DISTRIBUTION CENTER,Gujarat
Purepet Chew Bone 160gm,,,,,,47,"6,055.83",0,,,,,
,Purepet,"Treats, Biscuits & Chews ",Treats  ,10579,URBAN PETS / MOTERA,47,"6,055.83",0,32772,,8906125480227,BRANCH,Gujarat
Worlds Best Cat Food Adult 1.2 kg,,,,,,47,"15,277.28",4,,,,,
,Worlds Best cat Food,Cat Food,Dry Food ,10794,URBAN PETS / MOTERA,47,"15,277.28",4,32772,,8906125482375,BRANCH,Gujarat
Venlyte Pet 30gm,,,,,,47,"1,552.18",9,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,3004,URBANPETS SERVICES PRIVATE LIMITED,47,"1,552.18",9,225,,,DISTRIBUTION CENTER,Gujarat
Crisps  chew Bone 5 Inch (4x1),,,,,,47,"12,382.49",2,,,,,
,Crisps,"Treats, Biscuits & Chews ",Treats  ,10798,URBANPETS SERVICES PRIVATE LIMITED,47,"12,382.49",2,225,,CCB10798,DISTRIBUTION CENTER,Gujarat
Pawpaya Ear Wipes 25 Wipes 20 x 18cm,,,,,,47,"6,174.34",4,,,,,
,Petkin,Hygiene,Towels & Wipes ,9670,URBAN PETS / MOTERA,47,"6,174.34",4,32772,PP495,8904345830495,BRANCH,Gujarat
Bellota Gravy Mackeral 85G,,,,,,46,"1,607.43",0,,,,,
,Bellota,Cat Food,Wet Food ,6804,URBANPETS SERVICES PRIVATE LIMITED,46,"1,607.43",0,225,,8852021705691,DISTRIBUTION CENTER,Gujarat
Drools Veg 1.2KG,,,,,,46,"12,723.10",14,,,,,
,Drools,Dog Food,Veg Food ,7015,URBAN PETS / MOTERA,46,"12,723.10",14,32772,,8906125484324,BRANCH,Gujarat
Pawpaya Eye Wipes 25 Wipes 20 x 18cm,,,,,,46,"6,137.05",0,,,,,
,Petkin,Hygiene,Towels & Wipes ,9857,URBAN PETS / MOTERA,46,"6,137.05",0,32772,PP501,8904345830501,BRANCH,Gujarat
Purepet Adult Cat  Tuna and Salmon 2.8KG,,,,,,46,"18,908.10",0,,,,,
,Purepet,Cat Food,Dry Food ,10412,URBAN PETS / MOTERA,46,"18,908.10",0,32772,,8906125483570,BRANCH,Gujarat
Royal Canin Fit 32 4KG,,,,,,46,"128,778.74",8,,,,,
,Royal Canin,Cat Food,Dry Food ,6791,URBAN PETS / MOTERA,46,"128,778.74",8,32772,,3182550702225,BRANCH,Gujarat
Me-O Tuna 3KG,,,,,,46,"37,593.15",11,,,,,
,ME-O,Cat Food,Dry Food ,6825,URBAN PETS / MOTERA,46,"37,593.15",11,32772,,8994125000590,BRANCH,Gujarat
Cat Litter Exclusive 10KG,,,,,,46,"52,232.68",5,,,,,
,Intersand Cat Exclusive,Hygiene,Cat Litter ,2627,URBAN PETS / MOTERA,46,"52,232.68",5,32772,,77979417061,BRANCH,Gujarat
SH- Creamy Dog Treat Chicken and Spinach 60 gm,,,,,,46,"3,590.00",0,,,,,
,Smart Heart,"Treats, Biscuits & Chews ",Treats  ,7298,URBANPETS SERVICES PRIVATE LIMITED,46,"3,590.00",0,225,,8850477016903,DISTRIBUTION CENTER,Gujarat
Chip Chops Chicken Pasta 70gm,,,,,,46,"6,339.45",5,,,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,7696,URBANPETS SERVICES PRIVATE LIMITED,46,"6,339.45",5,225,,6921959208757,DISTRIBUTION CENTER,Gujarat
BOL Multivitamin Immunity Chewstix 100gm,,,,,,46,"8,558.33",0,,,,,
,Bark Out Loud,"Treats, Biscuits & Chews ",Treats  ,7726,URBAN PETS / MOTERA,46,"8,558.33",0,32772,,8908017864412,BRANCH,Gujarat
Simple Solution Disposable Diapers XXL,,,,,,46,"57,036.60",1,,,,,
,Simple Solution,Hygiene,Diaper & Training Pads ,2715,URBAN PETS / MOTERA,46,"57,036.60",1,32772,,010279105863,BRANCH,Gujarat
Purepet Peak Mackerel  adult 1.2 kg,,,,,,46,"7,401.48",0,,,,,
,Purepet,Cat Food,Dry Food ,11607,URBAN PETS / MOTERA,46,"7,401.48",0,32772,,8906125487486,BRANCH,Gujarat
Friskies Surfin 450gm,,,,,,46,0.97,0,,,,,
,Friskies ,Cat Food,Dry Food ,6873,URBAN PETS / MOTERA,46,0.97,0,32772,,8850125072831,BRANCH,Gujarat
Hopping Tails Large adult Food 3.5 kg,,,,,,46,"79,468.20",0,,,,,
,Hopping Tails,Dog Food,Dry Food ,10737,URBANPETS SERVICES PRIVATE LIMITED,46,"79,468.20",0,225,,,DISTRIBUTION CENTER,Gujarat
Me-O Kitten Ocean Fish 2.8KG,,,,,,46,"37,143.91",4,,,,,
,ME-O,Cat Food,Dry Food ,6831,URBANPETS SERVICES PRIVATE LIMITED,46,"37,143.91",4,225,,8850477002364,DISTRIBUTION CENTER,Gujarat
Twistix Peanut  and  Carob Large 156gm,,,,,,46,"16,590.74",0,,,,,
,Twistix,"Treats, Biscuits & Chews ",Treats  ,7683,URBAN PETS / MOTERA,46,"16,590.74",0,32772,,657546631627,BRANCH,Gujarat
GN Calcium Milk Bone Large 12X1,,,,,,46,"13,708.95",7,,,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,7525,URBANPETS SERVICES PRIVATE LIMITED,46,"13,708.95",7,225,,6942133300814,DISTRIBUTION CENTER,Gujarat
Whiskas Adult Mackerel 3KG,,,,,,46,"40,804.11",3,,,,,
,Whiskas,Cat Food,Dry Food ,6768,URBAN PETS / MOTERA,46,"40,804.11",3,32772,,8853301141017,BRANCH,Gujarat
Goodies Long Lasting Dental Bar Chicken L 1pc,,,,,,45,"3,956.04",0,,,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,7486,URBAN PETS / MOTERA,45,"3,956.04",0,32772,,8852070033349,BRANCH,Gujarat
Drools Pup Booster 300gm,,,,,,45,"11,289.69",14,,,,,
,Drools,Medicine & Supplements ,Supplements ,7331,URBAN PETS / MOTERA,45,"11,289.69",14,32772,,8906125480142,BRANCH,Gujarat
Goodies Spira Twist Sticks BBQ and Lamb 450G,,,,,,45,"23,991.80",4,,,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,7496,URBAN PETS / MOTERA,45,"23,991.80",4,32772,,8852070043379,BRANCH,Gujarat
Purepet Cat Adult Ocean Fish 1 KG,,,,,,45,"6,334.25",0,,,,,
,Purepet,Cat Food,Dry Food ,9759,URBANPETS SERVICES PRIVATE LIMITED,45,"6,334.25",0,225,,8906125482696,DISTRIBUTION CENTER,Gujarat
Goodies Treat Mix Stick 125G,,,,,,45,"7,734.65",0,,,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,7482,URBAN PETS / MOTERA,45,"7,734.65",0,32772,,8852070030737,BRANCH,Gujarat
Sava Galibor SUS,,,,,,45,"21,947.07",11,,,,,
,Sava Vet ,Medicine & Supplements ,Medicine ,10805,URBANPETS SERVICES PRIVATE LIMITED,45,"21,947.07",11,225,,8905045002878,DISTRIBUTION CENTER,Gujarat
Purepet Kitten Ocean Fish 3KG,,,,,,45,"25,677.59",0,,,,,
,Purepet,Cat Food,Dry Food ,7779,URBAN PETS / MOTERA,45,"25,677.59",0,32772,,8906125481286,BRANCH,Gujarat
Pedigree Pro  Adult Small Breed 3 Kg,,,,,,45,"41,726.84",0,,,,,
,Pedigree,Dog Food,Dry Food ,2,URBAN PETS / MOTERA,45,"41,726.84",0,32772,,8906002483785,BRANCH,Gujarat
Dentalight Dental Bone Small 12PCS,,,,,,45,"5,947.16",1,,,,,
,Dentalight,"Treats, Biscuits & Chews ",Treats  ,7717,URBANPETS SERVICES PRIVATE LIMITED,45,"5,947.16",1,225,,6942133302207,DISTRIBUTION CENTER,Gujarat
Crisps Munchy Sticks Mint Flavour 500gm,,,,,,45,"5,823.68",0,,,,,
,Crisps,"Treats, Biscuits & Chews ",Treats  ,10972,URBAN PETS / MOTERA,45,"5,823.68",0,32772,,CMS10972,BRANCH,Gujarat
Canine Creek Puppy Gravy 150gm,,,,,,45,"1,131.86",0,,,,,
,Canine Creek ,Dog Food,Wet Food ,9751,URBANPETS SERVICES PRIVATE LIMITED,45,"1,131.86",0,225,,8906125482221,DISTRIBUTION CENTER,Gujarat
Goodies Long Lasting Dental Bar Liver L 1pc,,,,,,45,"4,148.04",0,,,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,7487,URBAN PETS / MOTERA,45,"4,148.04",0,32772,,8852070033363,BRANCH,Gujarat
MeO Creamy Treat Salmon 300G,,,,,,45,"14,077.74",6,,,,,
,ME-O,Cat Food,Treats  ,6837,URBANPETS SERVICES PRIVATE LIMITED,45,"14,077.74",6,225,,8850477015753,DISTRIBUTION CENTER,Gujarat
First Bark Soft Chicken Breast 200gm,,,,,,45,"15,002.87",1,,,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,11525,URBAN PETS / MOTERA,45,"15,002.87",1,32772,,8906093975831,BRANCH,Gujarat
trixie Soup With chicken and salmon 80 gm,,,,,,45,"3,775.90",2,,,,,
,Trixie,Cat Food,Wet Food ,11565,URBAN PETS / MOTERA,45,"3,775.90",2,32772,,4011905426907,BRANCH,Gujarat
Snookie Banana Stick 100gm,,,,,,45,"6,594.28",30,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11066,URBANPETS SERVICES PRIVATE LIMITED,45,"6,594.28",30,225,,20263843,DISTRIBUTION CENTER,Gujarat
LAFK9,,,,,,44,"18,856.38",0,,,,,
,Medicines,Medicine & Supplements ,Medicine ,11421,URBAN PETS / MOTERA,44,"18,856.38",0,32772,,,BRANCH,Gujarat
Royal Canin Persian adult 2KG,,,,,,44,"74,228.64",2,,,,,
,Royal Canin,Cat Food,Dry Food ,820,URBANPETS SERVICES PRIVATE LIMITED,44,"74,228.64",2,225,,3182550702614,DISTRIBUTION CENTER,Gujarat
Calmear Drops 20ml,,,,,,44,"2,857.61",0,,,,,
,Hygiene,Medicine & Supplements ,Medicine ,3127,URBAN PETS / MOTERA,44,"2,857.61",0,32772,,,BRANCH,Gujarat
megaflex 100 GM,,,,,,44,"18,855.13",13,,,,,
,Manufacturer,Medicine & Supplements ,Supplements ,3085,URBANPETS SERVICES PRIVATE LIMITED,44,"18,855.13",13,225,,,DISTRIBUTION CENTER,Gujarat
Bio-Groom Crisp Apple Natural Scents Gallon,,,,,,44,31.55,0,,,,,
,Bio Groom,Grooming,Shampoo & Conditioner ,2455,URBAN PETS / MOTERA,44,31.55,0,32772,,021653281288,BRANCH,Gujarat
Felix gravy chicken adult 70 gm,,,,,,44,"2,018.54",18,,,,,
,Felix ,Cat Food,Wet Food ,11827,URBANPETS SERVICES PRIVATE LIMITED,44,"2,018.54",18,225,,8850124005861,DISTRIBUTION CENTER,Gujarat
Goodies Long Lasting Dental Bar Salmon L 1pc,,,,,,44,"4,104.34",0,,,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,7489,URBAN PETS / MOTERA,44,"4,104.34",0,32772,,8852070033400,BRANCH,Gujarat
Pet Shot Forest 100ml,,,,,,44,"9,269.40",5,,,,,
,other,Grooming,Dry Bath & Perfumes ,10664,URBANPETS SERVICES PRIVATE LIMITED,44,"9,269.40",5,225,,,DISTRIBUTION CENTER,Gujarat
Nephroways Syrup,,,,,,44,"10,735.05",5,,,,,
,MANKIND,Medicine & Supplements ,Medicine ,3038,URBANPETS SERVICES PRIVATE LIMITED,44,"10,735.05",5,225,,8904103329728,DISTRIBUTION CENTER,Gujarat
Royal Canin Maxi Puppy 140 gm,,,,,,44,"4,742.26",13,,,,,
,Royal Canin,Dog Food,Wet Food ,1687,URBANPETS SERVICES PRIVATE LIMITED,44,"4,742.26",13,225,,9003579008454,DISTRIBUTION CENTER,Gujarat
Goodies Spira Twist Sticks BBQ and Lamb 450G,,,,,,44,"25,119.15",5,,,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,7496,URBANPETS SERVICES PRIVATE LIMITED,44,"25,119.15",5,225,,8852070043379,DISTRIBUTION CENTER,Gujarat
Chip Chops Fish On Stick 70G,,,,,,44,"7,109.67",2,,,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,7691,URBANPETS SERVICES PRIVATE LIMITED,44,"7,109.67",2,225,,6921499712066,DISTRIBUTION CENTER,Gujarat
SH- Adult Smoked Liver 3KG,,,,,,44,"23,793.31",3,,,,,
,Smart Heart,Dog Food,Dry Food ,6980,URBANPETS SERVICES PRIVATE LIMITED,44,"23,793.31",3,225,,8850477820036,DISTRIBUTION CENTER,Gujarat
Pet Wear Furever T Shirt Size 06,,,,,,44,"9,243.54",29,,,,,
,Pet Wear,Clothing ,T-shirts ,1415,URBAN PETS / MOTERA,44,"9,243.54",29,32772,,PWT00006,BRANCH,Gujarat
Venkys Gutwell Powder 50gm,,,,,,44,"6,327.86",0,,,,,
,Shreeji Pet Shop,Medicine & Supplements ,Supplements ,3164,URBAN PETS / MOTERA,44,"6,327.86",0,32772,,,BRANCH,Gujarat
Renodis,,,,,,44,"20,062.21",13,,,,,
,Sava Vet ,Medicine & Supplements ,Medicine ,2999,URBANPETS SERVICES PRIVATE LIMITED,44,"20,062.21",13,225,,8905045003127,DISTRIBUTION CENTER,Gujarat
Assurem relaxpet 200ml,,,,,,43,"12,356.29",16,,,,,
,other,Medicine & Supplements ,Medicine ,11034,URBANPETS SERVICES PRIVATE LIMITED,43,"12,356.29",16,225,,,DISTRIBUTION CENTER,Gujarat
Royal Canin FHN Mother and Baby Cat Food 400gm,,,,,,43,2.48,0,,,,,
,Royal Canin,Cat Food,Wet Food ,6792,URBANPETS SERVICES PRIVATE LIMITED,43,2.48,0,225,,3182550707305,DISTRIBUTION CENTER,Gujarat
NP Mix Veg 550G  (L),,,,,,43,"8,286.80",2,,,,,
,Naughty Pet,"Treats, Biscuits & Chews ",Biscuits ,4058,URBANPETS SERVICES PRIVATE LIMITED,43,"8,286.80",2,225,,8906163420223,DISTRIBUTION CENTER,Gujarat
RKLEEN 200ml,,,,,,43,"11,629.63",1,,,,,
,Hygiene,Medicine & Supplements ,Medicine ,2786,URBAN PETS / MOTERA,43,"11,629.63",1,32772,,8906009110905,BRANCH,Gujarat
GN 5 Inch Stick Roll 220G,,,,,,43,"12,379.77",5,,,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,7522,URBANPETS SERVICES PRIVATE LIMITED,43,"12,379.77",5,225,,6942133305772,DISTRIBUTION CENTER,Gujarat
Snookie Biscuit cheese flavour - 500gm Refill Pack,,,,,,43,"5,466.57",1,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,11153,URBANPETS SERVICES PRIVATE LIMITED,43,"5,466.57",1,225,,SBRP11153,DISTRIBUTION CENTER,Gujarat
Oridot Ear Drop 10ml,,,,,,43,"9,703.33",7,,,,,
,Intas,Medicine & Supplements ,Medical Equipment,12165,URBANPETS SERVICES PRIVATE LIMITED,43,"9,703.33",7,225,,,DISTRIBUTION CENTER,Gujarat
Purepet Treat Chicken Flavour Pouch 800gm,,,,,,43,"8,851.51",0,,,,,
