"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,
"Stock - Categorywise - SlowMoving - Item 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
",,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Branch,Item code,Total sold qty.,Item amount,Current stock,Branch ID,Business Type,State
,Signature,Cat Food,Dry Food ,URBAN PETS / MOTERA,11473,3,"2,397.26",1,32772,BRANCH,Gujarat
First Bark Roasted Duck 200gm,,,,,,3,"1,338.75",0,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,11524,3,"1,338.75",0,225,DISTRIBUTION CENTER,Gujarat
First Bark Chicken and Cod Roll 200gm,,,,,,3,"1,338.75",2,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,11522,3,"1,338.75",2,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Black/Red - 2XL,,,,,,3,"4,600.00",2,,,
,CANIX,Walk Essentials,Harness ,URBANPETS SERVICES PRIVATE LIMITED,11578,3,"4,600.00",2,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Black/Red - L,,,,,,3,"4,095.01",1,,,
,CANIX,Walk Essentials,Harness ,URBANPETS SERVICES PRIVATE LIMITED,11577,3,"4,095.01",1,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Black/Red - M,,,,,,3,"3,959.99",0,,,
,CANIX,Walk Essentials,Harness ,URBAN PETS / MOTERA,11576,3,"3,959.99",0,32772,BRANCH,Gujarat
Junior Kitty Cat Litter 27*9*37 cm,,,,,,3,"1,068.75",0,,,
,Trixie,Accessories,Bowl Mat & Litter Tray ,URBAN PETS / MOTERA,11568,3,"1,068.75",0,32772,BRANCH,Gujarat
Royal Canin Gastro Intestinal low fat 1.5 kg,,,,,,3,"4,780.55",1,,,
,Royal Canin,Dog Food,Prescription Food ,URBAN PETS / MOTERA,11552,3,"4,780.55",1,32772,BRANCH,Gujarat
Premium adjustable lead m-l 2.00m/20 mm fuchsia,,,,,,3,"2,623.00",1,,,
,ABK,Walk Essentials,Leash,URBAN PETS / MOTERA,11549,3,"2,623.00",1,32772,BRANCH,Gujarat
Premium adjustable lead m-l 2.00m/20 mm graphite,,,,,,3,"2,501.00",0,,,
,ABK,Walk Essentials,Leash,URBAN PETS / MOTERA,11548,3,"2,501.00",0,32772,BRANCH,Gujarat
Premium adjustable lead l-xl 2.00m/25 mm graphite,,,,,,3,"3,190.00",0,,,
,ABK,Walk Essentials,Leash,URBAN PETS / MOTERA,11544,3,"3,190.00",0,32772,BRANCH,Gujarat
Premium adjustable lead l-xl 2.00m/25 mm fuchsia,,,,,,3,"2,827.51",1,,,
,ABK,Walk Essentials,Leash,URBAN PETS / MOTERA,11543,3,"2,827.51",1,32772,BRANCH,Gujarat
Premium Lead m-l 1.00m/20 mm aqua,,,,,,3,"1,096.09",1,,,
,ABK,Walk Essentials,Leash,URBAN PETS / MOTERA,11541,3,"1,096.09",1,32772,BRANCH,Gujarat
Premium Lead m-l 1.00m/20 mm curry,,,,,,3,"2,080.50",1,,,
,ABK,Walk Essentials,Leash,URBAN PETS / MOTERA,11539,3,"2,080.50",1,32772,BRANCH,Gujarat
First Bark Chicken and Cod Sandwich 350gm,,,,,,3,"1,753.05",0,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11528,3,"1,753.05",0,32772,BRANCH,Gujarat
fidele Gastro intestinal1.5 kg,,,,,,6,"7,175.18",0,,,
,Fidele,Dog Food,Prescription Food ,URBAN PETS / MOTERA,11611,3,"4,200.01",0,32772,BRANCH,Gujarat
,Fidele,Dog Food,Prescription Food ,URBANPETS SERVICES PRIVATE LIMITED,11611,3,"2,975.17",0,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Leaf Printed Black - M,,,,,,3,"4,500.00",0,,,
,CANIX,Walk Essentials,Harness ,URBAN PETS / MOTERA,11596,3,"4,500.00",0,32772,BRANCH,Gujarat
Canix Premium Heart Harness Leaf Printed Blue - 2XL,,,,,,3,"5,499.99",1,,,
,CANIX,Walk Essentials,Harness ,URBANPETS SERVICES PRIVATE LIMITED,11593,3,"5,499.99",1,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Blue/Yellow - 2XL,,,,,,3,"3,216.73",1,,,
,CANIX,Walk Essentials,Harness ,URBANPETS SERVICES PRIVATE LIMITED,11588,3,"3,216.73",1,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Blue/Yellow - L,,,,,,3,"4,611.27",0,,,
,CANIX,Walk Essentials,Harness ,URBANPETS SERVICES PRIVATE LIMITED,11587,3,"4,611.27",0,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Blue/Yellow - M,,,,,,3,"3,959.99",0,,,
,CANIX,Walk Essentials,Harness ,URBAN PETS / MOTERA,11586,3,"3,959.99",0,32772,BRANCH,Gujarat
Canix Premium Heart Harness Black/Neon - L,,,,,,3,"4,620.00",0,,,
,CANIX,Walk Essentials,Harness ,URBANPETS SERVICES PRIVATE LIMITED,11582,3,"4,620.00",0,225,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Black/Neon - M,,,,,,3,"3,869.99",0,,,
,CANIX,Walk Essentials,Harness ,URBAN PETS / MOTERA,11581,3,"3,869.99",0,32772,BRANCH,Gujarat
Canix Premium Heart Harness Black/Neon - S,,,,,,3,"3,150.00",0,,,
,CANIX,Walk Essentials,Harness ,URBAN PETS / MOTERA,11580,3,"3,150.00",0,32772,BRANCH,Gujarat
Fortivir Injection 30 ml,,,,,,3,450.00,0,,,
,Medicines,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11689,3,450.00,0,225,DISTRIBUTION CENTER,Gujarat
Arm and Hammer Fresh Breath  Enzymatic toothpaste vanilla ginger,,,,,,3,576.10,1,,,
,Arm and Hammer,Grooming,Dental Care ,URBAN PETS / MOTERA,11677,3,576.10,1,32772,BRANCH,Gujarat
Arm and Hammer Disposable Diapers Large - 12 pack,,,,,,3,"1,546.87",3,,,
,Arm and Hammer,Hygiene,Diaper & Training Pads ,URBAN PETS / MOTERA,11670,3,"1,546.87",3,32772,BRANCH,Gujarat
Arm and Hammer Disposable Diapers Medium - 12 pack,,,,,,3,"1,850.06",1,,,
,Arm and Hammer,Hygiene,Diaper & Training Pads ,URBAN PETS / MOTERA,11669,3,"1,850.06",1,32772,BRANCH,Gujarat
Arm and Hammer Disposable Diapers Small - 12 pack,,,,,,3,"1,735.00",1,,,
,Arm and Hammer,Hygiene,Diaper & Training Pads ,URBAN PETS / MOTERA,11668,3,"1,735.00",1,32772,BRANCH,Gujarat
oh my dog hair serum,,,,,,3,516.22,1,,,
,Smartypet,Grooming,Cream & Spray ,URBAN PETS / MOTERA,11640,3,516.22,1,32772,BRANCH,Gujarat
Steel Wire Dog Leash  - 120 cm Nunbell,,,,,,3,800.07,0,,,
,Smartypet,Walk Essentials,Leash,URBAN PETS / MOTERA,11636,3,800.07,0,32772,BRANCH,Gujarat
Drools Coatglow shampoo  200 ml,,,,,,3,"1,215.74",3,,,
,Drools,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11699,3,"1,215.74",3,225,DISTRIBUTION CENTER,Gujarat
virbac HPM Adult Dog S and T 3 kg,,,,,,3,"7,800.00",0,,,
,Virbac,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,11693,3,"7,800.00",0,225,DISTRIBUTION CENTER,Gujarat
Petaholic Jaquard blanket,,,,,,3,"3,349.50",1,,,
,Petaholic,Clothing ,T-shirts ,URBAN PETS / MOTERA,11782,3,"3,349.50",1,32772,BRANCH,Gujarat
sava Taurians 10 Tab,,,,,,3,472.26,2,,,
,Sava Vet ,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11776,3,472.26,2,225,DISTRIBUTION CENTER,Gujarat
Basic Puffer Jacket 28 No.,,,,,,3,"2,450.00",0,,,
,Petaholic,Clothing ,Jacket ,URBAN PETS / MOTERA,11773,3,"2,450.00",0,32772,BRANCH,Gujarat
Basic Puffer Jacket 18 No.,,,,,,3,"1,820.00",1,,,
,Petaholic,Clothing ,Jacket ,URBAN PETS / MOTERA,11768,3,"1,820.00",1,32772,BRANCH,Gujarat
Padded Jacket 16 No.,,,,,,3,"2,320.00",1,,,
,Petaholic,Clothing ,Jacket ,URBAN PETS / MOTERA,11757,3,"2,320.00",1,32772,BRANCH,Gujarat
Star Hoodie 22 No.,,,,,,3,899.99,3,,,
,Petaholic,Clothing ,Hoodies ,URBAN PETS / MOTERA,11756,3,899.99,3,32772,BRANCH,Gujarat
Star Hoodie 18 No.,,,,,,3,"1,725.00",1,,,
,Petaholic,Clothing ,Hoodies ,URBAN PETS / MOTERA,11755,3,"1,725.00",1,32772,BRANCH,Gujarat
Star Hoodie 14 No.,,,,,,3,"2,295.00",0,,,
,Petaholic,Clothing ,Hoodies ,URBAN PETS / MOTERA,11753,3,"2,295.00",0,32772,BRANCH,Gujarat
Hoodie Denim Jacket 18 No.,,,,,,3,"2,002.50",0,,,
,Petaholic,Clothing ,Hoodies ,URBAN PETS / MOTERA,11749,3,"2,002.50",0,32772,BRANCH,Gujarat
American Hoodies 24 No.,,,,,,3,899.99,3,,,
,Petaholic,Clothing ,Hoodies ,URBAN PETS / MOTERA,11746,3,899.99,3,32772,BRANCH,Gujarat
American Hoodies 16 No.,,,,,,3,"1,179.99",2,,,
,Petaholic,Clothing ,Hoodies ,URBAN PETS / MOTERA,11742,3,"1,179.99",2,32772,BRANCH,Gujarat
American Hoodies 14 No.,,,,,,3,"1,585.00",0,,,
,Petaholic,Clothing ,Hoodies ,URBAN PETS / MOTERA,11741,3,"1,585.00",0,32772,BRANCH,Gujarat
Cord Tees 28 No.,,,,,,3,"2,645.00",0,,,
,Petaholic,Clothing ,Sweater,URBAN PETS / MOTERA,11737,3,"2,645.00",0,32772,BRANCH,Gujarat
Cord Tees 22 No.,,,,,,3,"1,049.99",3,,,
,Petaholic,Clothing ,Sweater,URBAN PETS / MOTERA,11734,3,"1,049.99",3,32772,BRANCH,Gujarat
Royal canin mini Puppy 2 kg,,,,,,3,"5,660.92",0,,,
,Royal Canin,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,11812,3,"5,660.92",0,225,DISTRIBUTION CENTER,Gujarat
Maxi Cat Adult ocean fish 6.5 kg,,,,,,3,"2,396.71",0,,,
,Maxi,Cat Food,Dry Food ,URBAN PETS / MOTERA,11798,3,"2,396.71",0,32772,BRANCH,Gujarat
Gnawlers thick and creamy tender duck pumpkin 100 gm,,,,,,6,0.15,4,,,
,Gnawlers,Dog Food,Wet Food ,URBAN PETS / MOTERA,11791,3,0.11,1,32772,BRANCH,Gujarat
,Gnawlers,Dog Food,Wet Food ,URBANPETS SERVICES PRIVATE LIMITED,11791,3,0.04,3,225,DISTRIBUTION CENTER,Gujarat
Royal Canin  x small Puppy 1.5 kg,,,,,,3,"4,106.79",0,,,
,Royal Canin,Dog Food,Dry Food ,URBAN PETS / MOTERA,11891,3,"4,106.79",0,32772,BRANCH,Gujarat
nulura  20 - 40kg,,,,,,3,"3,450.00",10,,,
,Sava Vet ,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11885,3,"3,450.00",10,225,DISTRIBUTION CENTER,Gujarat
Zoetis defensor 3 10ml,,,,,,3,"2,383.15",0,,,
,Zoetis,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11901,3,"2,383.15",0,225,DISTRIBUTION CENTER,Gujarat
pawpaya tooth wipes40pcs,,,,,,3,537.50,3,,,
,Pawpaya,Hygiene,Towels & Wipes ,URBAN PETS / MOTERA,11899,3,537.50,3,32772,BRANCH,Gujarat
Ven Card 50 tablet,,,,,,3,"2,295.00",3,,,
,Medicines,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11956,3,"2,295.00",3,225,DISTRIBUTION CENTER,Gujarat
Boehringer Frontline Plus,,,,,,3,"3,105.00",0,,,
,Medicines,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11955,3,"3,105.00",0,225,DISTRIBUTION CENTER,Gujarat
Sheba Duo 135 gm,,,,,,3,612.50,3,,,
,Sheba,Cat Food,Treats  ,URBAN PETS / MOTERA,11944,3,612.50,3,32772,BRANCH,Gujarat
Canimet  60mg,,,,,,3,"3,150.00",4,,,
,other,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,12163,3,"3,150.00",4,225,DISTRIBUTION CENTER,Gujarat
Petaholic Active Carbon Cat Litter 10kg,,,,,,3,"2,808.25",3,,,
,Petaholic,Hygiene,Cat Litter ,URBAN PETS / MOTERA,12118,3,"2,808.25",3,32772,BRANCH,Gujarat
Happi Dental Chew Zest Stawberry150gm,,,,,,3,"1,247.50",1,,,
,HUFT,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,12117,3,"1,247.50",1,225,DISTRIBUTION CENTER,Gujarat
vivaldis Prolivet Tab,,,,,,3,"5,250.00",0,,,
,Vivaldis,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,12110,3,"5,250.00",0,225,DISTRIBUTION CENTER,Gujarat
Sheba chicken flavour 1.5kg,,,,,,3,"2,637.60",0,,,
,Sheba,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,12109,3,"2,637.60",0,225,DISTRIBUTION CENTER,Gujarat
Pedigree Tasty Jerky Cheese and Spinach 70gm,,,,,,3,481.95,0,,,
,Pedigree,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,12099,3,481.95,0,225,DISTRIBUTION CENTER,Gujarat
Grain Zero Cat Ocean Fish 20kg,,,,,,3,"11,582.19",0,,,
,Grain Zero,Dog Food,Dry Food ,URBAN PETS / MOTERA,12091,3,"11,582.19",0,32772,BRANCH,Gujarat
Petaholic detangle comb,,,,,,3,828.46,1,,,
,Petaholic,Grooming,"Brushes, scissors & Comb ",URBAN PETS / MOTERA,12078,3,828.46,1,32772,BRANCH,Gujarat
Petaholic Nail Cutter L,,,,,,3,656.81,3,,,
,Petaholic,Grooming,Trimmer & Nail Cutter ,URBAN PETS / MOTERA,12047,3,656.81,3,32772,BRANCH,Gujarat
Petaholic Economical Reflective Rope M,,,,,,3,612.36,1,,,
,Petaholic,Clothing ,Leash,URBAN PETS / MOTERA,12037,3,612.36,1,32772,BRANCH,Gujarat
Pe Raincoat 5Xl,,,,,,3,"4,169.00",4,,,
,Pets Empire,Clothing ,Raincoat ,URBAN PETS / MOTERA,12007,3,"4,169.00",4,32772,BRANCH,Gujarat
Gn twist stick chicken 400 gm,,,,,,3,"1,041.25",9,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11997,3,"1,041.25",9,32772,BRANCH,Gujarat
Drools Cat Adult Mackerel 3kg,,,,,,3,"2,187.50",0,,,
,Drools,Cat Food,Dry Food ,URBAN PETS / MOTERA,11990,3,"2,187.50",0,32772,BRANCH,Gujarat
OPUS OPULENCE H CARE TAB,,,,,,3,936.00,0,,,
,OPUS,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,3057,3,936.00,0,32772,BRANCH,Gujarat
Beaphar Kalk Tablets 160,,,,,,3,718.56,0,,,
,Beaphar,Medicine & Supplements ,Supplements ,URBANPETS SERVICES PRIVATE LIMITED,3088,3,718.56,0,225,DISTRIBUTION CENTER,Gujarat
Beaphar top 10 multi vitamin 60 Tablets,,,,,,3,858.50,0,,,
,Beaphar,Medicine & Supplements ,Supplements ,URBAN PETS / MOTERA,3144,3,858.50,0,32772,BRANCH,Gujarat
PSB1 Squeezz Ball Large,,,,,,3,"2,265.80",0,,,
,Kong ,Toys,Toys,URBAN PETS / MOTERA,3966,3,"2,265.80",0,32772,BRANCH,Gujarat
Barkbutler Aly The Gator,,,,,,3,"1,757.80",0,,,
,Barkbutler,Toys,Toys,URBAN PETS / MOTERA,3919,3,"1,757.80",0,32772,BRANCH,Gujarat
Barkbutler FOFOS FruityBites Treats disp Pear,,,,,,3,390.93,0,,,
,Barkbutler,Toys,Toys,URBAN PETS / MOTERA,3916,3,390.93,0,32772,BRANCH,Gujarat
PW Fling O Frisbee A Soft Toy Ham L,,,,,,3,2.10,0,,,
,Pawsindia,Toys,Toys,URBAN PETS / MOTERA,3886,3,2.10,0,32772,BRANCH,Gujarat
PW Fling O Frisbee A Soft Toy Frog M,,,,,,3,1.80,0,,,
,Pawsindia,Toys,Toys,URBAN PETS / MOTERA,3885,3,1.80,0,32772,BRANCH,Gujarat
PW Fling O Frisbee A Soft Toy  Duck M,,,,,,3,510.35,0,,,
,Pawsindia,Toys,Toys,URBAN PETS / MOTERA,3884,3,510.35,0,32772,BRANCH,Gujarat
PW Tug of Wall Red,,,,,,3,3.60,0,,,
,Pawsindia,Toys,Toys,URBAN PETS / MOTERA,3882,3,3.60,0,32772,BRANCH,Gujarat
Rope Toy 2 Knot,,,,,,3,540.01,1,,,
,Smartypet,Toys,Toys,URBAN PETS / MOTERA,3620,3,540.01,1,32772,BRANCH,Gujarat
TDD13 Dotz Trinagle LG,,,,,,3,"3,382.50",0,,,
,Pet Like That Solutions Llp,Toys,Toys,URBAN PETS / MOTERA,3368,3,"3,382.50",0,32772,BRANCH,Gujarat
RSH13-Shells Platypus LG,,,,,,3,"2,450.35",1,,,
,Pet Like That Solutions Llp,Toys,Toys,URBAN PETS / MOTERA,3358,3,"2,450.35",1,32772,BRANCH,Gujarat
Kong Goodie Bone Medium Toy,,,,,,3,"3,357.60",0,,,
,Pet Like That Solutions Llp,Toys,Toys,URBAN PETS / MOTERA,3341,3,"3,357.60",0,32772,BRANCH,Gujarat
Pro Fiber Dog 500gm Pellets,,,,,,3,1.14,0,,,
,Protexin,Medicine & Supplements ,Supplements ,URBANPETS SERVICES PRIVATE LIMITED,3180,3,1.14,0,225,DISTRIBUTION CENTER,Gujarat
Chuckit Ultra Squeaker Ball Large 1Pk,,,,,,3,"2,817.50",0,,,
,Chuckit,Toys,Toys,URBAN PETS / MOTERA,4017,3,"2,817.50",0,32772,BRANCH,Gujarat
Kong  Squeezz Dental Stick  - Medium,,,,,,3,"2,937.50",0,,,
,Kong ,Toys,Toys,URBAN PETS / MOTERA,3999,3,"2,937.50",0,32772,BRANCH,Gujarat
RA12 Aloha Gecko Large/XL,,,,,,3,"3,072.19",0,,,
,Kong ,Toys,Toys,URBAN PETS / MOTERA,3997,3,"3,072.19",0,32772,BRANCH,Gujarat
Kong Wiggi Alligator Small,,,,,,3,553.80,0,,,
,Kong ,Toys,Toys,URBAN PETS / MOTERA,3990,3,553.80,0,32772,BRANCH,Gujarat
QS3 Petstix TM Assorted Small,,,,,,3,"1,377.19",0,,,
,Kong ,Toys,Toys,URBAN PETS / MOTERA,3984,3,"1,377.19",0,32772,BRANCH,Gujarat
CT48 Connects Kitty Mobile,,,,,,3,"1,100.10",2,,,
,Kong ,Toys,Toys,URBAN PETS / MOTERA,3976,3,"1,100.10",2,32772,BRANCH,Gujarat
NP Liver Biscuits 550G,,,,,,3,400.05,0,,,
,Naughty Pet,"Treats, Biscuits & Chews ",Biscuits ,URBANPETS SERVICES PRIVATE LIMITED,4070,3,400.05,0,225,DISTRIBUTION CENTER,Gujarat
NP Chicken Biscuit Jar 550gm,,,,,,3,375.00,0,,,
,Naughty Pet,"Treats, Biscuits & Chews ",Biscuits ,URBANPETS SERVICES PRIVATE LIMITED,4103,3,375.00,0,225,DISTRIBUTION CENTER,Gujarat
Waggyzone Doggy Icecream Banana 40gm,,,,,,3,0.09,0,,,
,Waggyzone,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,4162,3,0.09,0,225,DISTRIBUTION CENTER,Gujarat
NP Gobbles Biscuits 300G,,,,,,3,367.50,0,,,
,Naughty Pet,"Treats, Biscuits & Chews ",Biscuits ,URBAN PETS / MOTERA,4264,3,367.50,0,32772,BRANCH,Gujarat
Pedigree Meat Jerky Roasted Lamb 80G,,,,,,3,288.00,0,,,
,Pedigree,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,4310,3,288.00,0,225,DISTRIBUTION CENTER,Gujarat
Dogsee Chew Small Bars 100gm,,,,,,3,522.90,0,,,
,Dogsee,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,4524,3,522.90,0,32772,BRANCH,Gujarat
Dogsee Turmeric Chew bars Medium 140gm,,,,,,3,1.11,0,,,
,Dogsee,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,4640,3,1.11,0,32772,BRANCH,Gujarat
Flexi New Neon Reflect M Tape 5m Pink,,,,,,3,"2,947.00",1,,,
,Flexi ,Walk Essentials,Leash,URBANPETS SERVICES PRIVATE LIMITED,5934,3,"2,947.00",1,225,DISTRIBUTION CENTER,Gujarat
Flexi New Classic L Tape 5m Red,,,,,,3,"4,722.95",0,,,
,Flexi ,Walk Essentials,Leash,URBAN PETS / MOTERA,5923,3,"4,722.95",0,32772,BRANCH,Gujarat
DOB Printed Leash L,,,,,,3,360.90,0,,,
,Dog O Bow,Walk Essentials,Leash,URBAN PETS / MOTERA,5917,3,360.90,0,32772,BRANCH,Gujarat
DOB Double Padded Body Harness S,,,,,,3,"4,321.47",1,,,
,Dog O Bow,Walk Essentials,Harness ,URBAN PETS / MOTERA,5897,3,"4,321.47",1,32772,BRANCH,Gujarat
DOB Printed Collar L,,,,,,3,525.30,3,,,
,Dog O Bow,Walk Essentials,Collar ,URBAN PETS / MOTERA,5892,3,525.30,3,32772,BRANCH,Gujarat
ZeeDog Parker Leash Large,,,,,,3,"2,968.36",3,,,
,ZeeDog,Walk Essentials,Leash,URBAN PETS / MOTERA,5746,3,"2,968.36",3,32772,BRANCH,Gujarat
ZeeDog Apache Collar Large,,,,,,3,"2,527.70",0,,,
,ZeeDog,Walk Essentials,Collar ,URBAN PETS / MOTERA,5744,3,"2,527.70",0,32772,BRANCH,Gujarat
ZeeDog Parker Collar Small,,,,,,3,828.67,0,,,
,ZeeDog,Walk Essentials,Collar ,URBANPETS SERVICES PRIVATE LIMITED,5735,3,828.67,0,225,DISTRIBUTION CENTER,Gujarat
ZD Aziza Ruff Leash (Large),,,,,,3,"3,873.45",2,,,
,ZeeDog,Walk Essentials,Leash,URBAN PETS / MOTERA,5667,3,"3,873.45",2,32772,BRANCH,Gujarat
ZeeDog Homer Simpson Leash Large,,,,,,3,"4,398.01",1,,,
,ZeeDog,Walk Essentials,Leash,URBAN PETS / MOTERA,5665,3,"4,398.01",1,32772,BRANCH,Gujarat
ZeeDog Homer Simpson Leash Small,,,,,,3,"2,968.36",3,,,
,ZeeDog,Walk Essentials,Leash,URBAN PETS / MOTERA,5658,3,"2,968.36",3,32772,BRANCH,Gujarat
ZeeDog Gotham Ruff Leash Small,,,,,,3,"3,710.84",3,,,
,ZeeDog,Walk Essentials,Leash,URBAN PETS / MOTERA,5633,3,"3,710.84",3,32772,BRANCH,Gujarat
ZeeDog Phantom Leash Small,,,,,,3,"3,297.80",1,,,
,ZeeDog,Walk Essentials,Leash,URBAN PETS / MOTERA,5625,3,"3,297.80",1,32772,BRANCH,Gujarat
ZeeDog Ella Leash Large,,,,,,3,"3,379.44",2,,,
,ZeeDog,Walk Essentials,Leash,URBAN PETS / MOTERA,5620,3,"3,379.44",2,32772,BRANCH,Gujarat
KD E51 Nylon Lead  6 In 1 3/4 Inch,,,,,,3,"1,024.64",0,,,
,Kennel Doggy,Walk Essentials,Leash,URBAN PETS / MOTERA,5402,3,"1,024.64",0,32772,BRANCH,Gujarat
KD C52 Bronze Flat Choke Chain ( Nickle ) Medium 22 Inch,,,,,,3,"2,018.99",0,,,
,Kennel Doggy,Walk Essentials,Chain & Chock chain ,URBAN PETS / MOTERA,5368,3,"2,018.99",0,32772,BRANCH,Gujarat
KD C35 Bronze Snake Choke Chain ( Antique ) Medium 22 Inch,,,,,,3,"1,969.10",2,,,
,Kennel Doggy,Walk Essentials,Chain & Chock chain ,URBAN PETS / MOTERA,5354,3,"1,969.10",2,32772,BRANCH,Gujarat
KD D4 Chain No.3 2.5 MM - 60 Inch,,,,,,3,532.80,1,,,
,Kennel Doggy,Walk Essentials,Chain & Chock chain ,URBAN PETS / MOTERA,5332,3,532.80,1,32772,BRANCH,Gujarat
Leash  and Harness15mm-Printed,,,,,,3,518.04,1,,,
,Smartypet,Walk Essentials,Harness & Leash Set ,URBAN PETS / MOTERA,5224,3,518.04,1,32772,BRANCH,Gujarat
Chain Special Grinded 2,,,,,,3,857.50,0,,,
,Smartypet,Walk Essentials,Chain & Chock chain ,URBAN PETS / MOTERA,5213,3,857.50,0,32772,BRANCH,Gujarat
LP Multi Colour Leash Collar set,,,,,,3,0.75,0,,,
,Lal Pet Products,Walk Essentials,Collar & Leash Set ,URBAN PETS / MOTERA,5205,3,0.75,0,32772,BRANCH,Gujarat
5-8Inch X 5 Single Lead- Blue,,,,,,3,"1,235.95",1,,,
,Manufacturer,Walk Essentials,Leash,URBAN PETS / MOTERA,5087,3,"1,235.95",1,32772,BRANCH,Gujarat
Cavo Adjustable Leash S-M 2.00m/12mm Black/Graphite,,,,,,3,"2,508.00",3,,,
,Trixie,Walk Essentials,Leash,URBAN PETS / MOTERA,4957,3,"2,508.00",3,32772,BRANCH,Gujarat
5021M Dog Diamond Cut Chain No.1,,,,,,3,624.04,0,,,
,Manufacturer,Walk Essentials,Chain & Chock chain ,URBAN PETS / MOTERA,4893,3,624.04,0,32772,BRANCH,Gujarat
VIVALDIS BLACK SOLDIER PO,,,,,,3,1.50,0,,,
,Vivaldis,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,5952,3,1.50,0,225,DISTRIBUTION CENTER,Gujarat
LUSH ME UP 175ML,,,,,,3,874.50,0,,,
,Natural Remedies,Grooming,Shampoo & Conditioner ,URBANPETS SERVICES PRIVATE LIMITED,5950,3,874.50,0,225,DISTRIBUTION CENTER,Gujarat
Pet Wear Tuxedo Vest Bandana - XL,,,,,,3,0.16,0,,,
,Pet Wear,Accessories,Bow Ties & Bandanas ,URBANPETS SERVICES PRIVATE LIMITED,5946,3,0.16,0,225,DISTRIBUTION CENTER,Gujarat
Pet Wear Furever Printed T shirt - 12,,,,,,6,"2,368.74",0,,,
,Pet Wear,Clothing ,T-shirts ,URBAN PETS / MOTERA,5944,3,"1,408.68",0,32772,BRANCH,Gujarat
,Pet Wear,Clothing ,T-shirts ,URBANPETS SERVICES PRIVATE LIMITED,5944,3,960.06,0,225,DISTRIBUTION CENTER,Gujarat
Vivaldis Curcupet 1 x 10 TAB,,,,,,3,962.00,0,,,
,Vivaldis,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,5960,3,962.00,0,32772,BRANCH,Gujarat
VETINA URO SUPPORT TABLET,,,,,,3,"1,750.00",0,,,
,Vetina ,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,5998,3,"1,750.00",0,32772,BRANCH,Gujarat
Camera Plush Dog Toy,,,,,,3,"1,500.00",0,,,
,Manufacturer,Toys,Toys,URBAN PETS / MOTERA,6014,3,"1,500.00",0,32772,BRANCH,Gujarat
Hair Blower Plush Dog Toy,,,,,,3,920.40,3,,,
,Manufacturer,Toys,Toys,URBAN PETS / MOTERA,6011,3,920.40,3,32772,BRANCH,Gujarat
