"Current Stock Branchwise 
 Location : All Location ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
BRANDS,DEPARTMENT,CATEGORY,Item code,Item alias,Store ID,Item name,Batch no,Stock,Code,Cost,Selling,MRP,Landing,Net cost,Value on landing,Value on netcost,Value on selling,GST Perc,Expiry date,Supplier Name,Business Type,Status,HSN Code,Unicode,ERP code,Old Batch No,Old Expiry Date,Old MFR Date,Received Qty,Asset stock,Consumable stock,Conversion Factor,Damage,Demo stock,ISBN,Brand code,Brand name,Mfg Date,Qty in CLD,Qty in PCs,Rental stock,Replacement stock,Reserve,State,Store
Vet-Pro,Dog Food,Wet Food ,9665,,225,Vet-Pro Gastro Gravy 150gm, ,1,32710,54.81,99.00,99.00,64.68,54.81,64.68,54.81,99.00,18.00,2027-09-18,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,23091000,,urbanpets,V9665-9524,2027-09-18,,13,0,0,0.00,0,0,8906125482795,232,Vet-Pro,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Hygiene,Medicine & Supplements ,Supplements ,9672,,225,NATLIFE 30ML, ,3,32710,287.92,520.00,520.00,339.75,287.92,"1,019.24",863.76,"1,560.00",18.00,2026-10-30,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,23091000,,urbanpets,N9672-9525,2026-10-30,,7,0,0,0.00,0,0,,102,Hygiene,,0.00,3.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Misc,Medicine & Supplements ,Medicine ,9673,,225,Zoetis Simparica 80MG, ,5,33149,"2,032.00","4,320.00","4,320.00","2,090.93","1,991.36","10,454.64","9,956.80","21,600.00",5.00,2028-09-30,J.J. PARIKH PHARMA PVT LTD ZOETIS,DISTRIBUTION CENTER,Active,30049085,,urbanpets,Z9673-8264,2028-09-30,,5,0,0,0.00,0,0,,136,Misc,,0.00,5.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Manufacturer,Walk Essentials,Leash,9733,,225,Hd Rope Leash - M, ,1,32710,148.31,350.00,350.00,175.01,148.31,175.01,148.31,350.00,18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,H9733-9526,,,1,0,0,0.00,0,0,,1,Manufacturer,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
JerHigh,"Treats, Biscuits & Chews ",Treats  ,9736,,225,JH 100 G Milky Stix, ,5,32662,144.55,295.00,295.00,144.55,141.56,722.75,707.80,"1,475.00",18.00,2027-07-07,Sai International Pet Product Privet Limited,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,J9736-5104,2027-07-07,,5,0,0,0.00,0,0,8851759457513,107,JerHigh,,0.00,5.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Earthbath,Hygiene,Towels & Wipes ,9747,,225,Earthbath Ultra Mild Puppy Grooming Wipes 30 Ct, ,2,32710,480.38,899.00,899.00,566.85,480.38,"1,133.70",960.76,"1,798.00",18.00,2029-06-30,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,48189000,,urbanpets,E9747-9528,2029-06-30,,2,0,0,0.00,0,0,602644022280,69,Earthbath,,0.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Purepet,Cat Food,Dry Food ,9758,,225,Purepet Cat Adult Mackeral - 6 Kg, ,1,32847,677.29,999.00,999.00,677.29,609.56,677.29,609.56,999.00,18.00,2027-11-28,PG INDIA LOGISTICS PRIVATE LIMITED,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,P9758-590,2027-11-28,,1,0,0,0.00,0,0,,188,Purepet,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Purepet,Cat Food,Dry Food ,9758,,225,Purepet Cat Adult Mackeral - 6 Kg, ,1,32847,677.29,999.00,999.00,677.29,609.56,677.29,609.56,999.00,18.00,2027-11-28,PG INDIA LOGISTICS PRIVATE LIMITED,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,P9758-694,2027-11-28,,1,0,0,0.00,0,0,,188,Purepet,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Petkin,Hygiene,Towels & Wipes ,9781,,225,Pawpaya Pet Wipes 100 Pack Tub 19x16, ,1,32650,221.40,475.00,475.00,221.40,202.96,221.40,202.96,475.00,18.00,2028-03-16,ABK Imports Pvt. Ltd,DISTRIBUTION CENTER,Active,33079090,0,urbanpets,P9781-9924,2028-03-16,,1,0,0,0.00,0,0,8904345830464,172,Petkin,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Petkin,Hygiene,Towels & Wipes ,9781,,225,Pawpaya Pet Wipes 100 Pack Tub 19x16, ,2,32650,221.40,475.00,475.00,239.49,202.96,478.98,405.92,950.00,18.00,2028-03-16,ABK Imports Pvt. Ltd,DISTRIBUTION CENTER,Active,33079090,0,urbanpets,P9781-8144,2028-03-16,,2,0,0,0.00,0,0,8904345830464,172,Petkin,,0.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Pedigree,"Treats, Biscuits & Chews ",Treats  ,9808,,225,Pedigree Tasty Jerky Grilled Liver 80 Gm, ,1,32679,106.36,170.00,170.00,106.36,104.19,106.36,104.19,170.00,18.00,2028-08-30,Jay Projects,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,P9808-7244,2028-08-30,,4,0,0,0.00,0,0,8853301011310,164,Pedigree,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Pedigree,"Treats, Biscuits & Chews ",Treats  ,9811,,225,Pedigree Tasty Jerky Roasted Lamb 80 Gm, ,4,32679,120.13,189.00,189.00,120.13,118.28,480.52,473.12,756.00,18.00,2027-12-09,Jay Projects,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,P9811-1024,2027-12-09,,5,0,0,0.00,0,0,8853301011273,164,Pedigree,,0.00,4.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Felix ,Cat Food,Wet Food ,9824,,225,Felix jelly Chicken adult 85 g, ,24,32666,37.29,55.00,55.00,37.29,33.46,894.96,803.04,"1,320.00",18.00,2028-08-28,AKSHAJ DISTRIBUTORS,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,F9824-1003,2028-08-28,,24,0,0,0.00,0,0,8850011072426,76,Felix ,,0.00,24.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Petkin,Hygiene,Towels & Wipes ,9852,,225,Petkin Big Natural Pet Wipes 100 Pcs, ,1,32650,510.38,"1,095.00","1,095.00",510.38,459.34,510.38,459.34,"1,095.00",18.00,2030-10-25,ABK Imports Pvt. Ltd,DISTRIBUTION CENTER,Active,33079090,0,urbanpets,P9852-5363,2030-10-25,,2,0,0,0.00,0,0,036239055368,172,Petkin,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Petkin,Hygiene,Towels & Wipes ,9852,,225,Petkin Big Natural Pet Wipes 100 Pcs, ,2,32650,510.38,"1,095.00","1,095.00",552.08,467.87,"1,104.16",935.74,"2,190.00",18.00,2028-03-09,ABK Imports Pvt. Ltd,DISTRIBUTION CENTER,Active,33079090,0,urbanpets,P9852-8148,2028-03-09,,2,0,0,0.00,0,0,036239055368,172,Petkin,,0.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Earthbath,Grooming,Shampoo & Conditioner ,9854,,225,Earthbath Deodorizing Shampoo (Mediterranean Magic) 16 Oz Shampoo Short Coat, ,1,32710,791.20,"1,750.00","1,750.00",830.76,791.20,830.76,791.20,"1,750.00",5.00,2028-08-30,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,33051090,,urbanpets,E9854-9538,2028-08-30,,1,0,0,0.00,0,0,602644020613,69,Earthbath,,0.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Lozalo,Grooming,Dry Bath & Perfumes ,10075,,225,Lozalo Body Splash Rose Bouquet 200 ml, ,3,32710,0.01,299.00,299.00,0.01,0.01,0.04,0.03,897.00,18.00,2028-05-30,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,33030090,,urbanpets,L10075-9595,2028-05-30,,4,0,0,1.00,0,0,,256,Lozalo,,3.00,3.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Pet Wear,Clothing ,Hoodies ,10157,,225,Pet Wear Furever Hoodie - 32, ,1,32710,450.00,"1,200.00","1,200.00",472.50,450.00,472.50,450.00,"1,200.00",5.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,610990,,urbanpets,P10157-9599,,,1,0,0,1.00,0,0,PWFH0012,168,Pet Wear,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Moochie,Dog Food,Wet Food ,10169,,225,Moochie Gravy Healthy Growth 85g, ,19,32755,32.95,60.00,60.00,32.95,32.29,626.05,613.51,"1,140.00",18.00,2028-04-03,Shri Krishna International,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,M10169-370,2028-04-03,,24,0,0,1.00,0,0,8857127462585,137,Moochie,,19.00,19.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Moochie,Dog Food,Wet Food ,10170,,225,Moochie Gravy Weight Control 85g, ,19,32755,32.95,60.00,60.00,32.95,32.29,626.05,613.51,"1,140.00",18.00,2028-04-05,Shri Krishna International,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,M10170-373,2028-04-05,,24,0,0,1.00,0,0,8857127462622,137,Moochie,,19.00,19.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
JerHigh,Dog Food,Dry Food ,10181,,225,JH Meat as meals chicken pumpkin 500 gm, ,-1,32662,538.51,"1,099.00","1,099.00",538.51,525.05,-538.51,-525.05,"-1,099.00",18.00,2027-09-13,Sai International Pet Product Privet Limited,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,J10181-5956,2027-09-13,,5,0,0,1.00,0,0,8851759454628,107,JerHigh,,-1.00,-1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
JerHigh,Dog Food,Dry Food ,10181,,225,JH Meat as meals chicken pumpkin 500 gm, ,1,32662,538.51,"1,099.00","1,099.00",538.51,527.69,538.51,527.69,"1,099.00",18.00,2030-08-30,Sai International Pet Product Privet Limited,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,J10181-5473,2030-08-30,,4,0,0,1.00,0,0,8851759454628,107,JerHigh,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
JerHigh,Dog Food,Dry Food ,10181,,225,JH Meat as meals chicken pumpkin 500 gm, ,2,32662,538.51,"1,099.00","1,099.00",622.74,527.74,"1,245.47","1,055.48","2,198.00",18.00,2027-11-30,Sai International Pet Product Privet Limited,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,J10181-8721,2027-11-30,,2,0,0,1.00,0,0,8851759454628,107,JerHigh,,2.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
JerHigh,Dog Food,Dry Food ,10182,,225,JH Meat as meals chicken 500 gm, ,2,32662,538.51,"1,099.00","1,099.00",622.73,527.74,"1,245.47","1,055.48","2,198.00",18.00,2027-11-30,Sai International Pet Product Privet Limited,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,J10182-8554,2027-11-30,,4,0,0,1.00,0,0,8851759450385,107,JerHigh,,2.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Pet Wear,Clothing ,Jacket ,10220,,225,Pet Wear Cozy Pupper Reversible Winter Jacket - XL, ,1,32710,656.25,"1,750.00","1,750.00",689.06,656.25,689.06,656.25,"1,750.00",5.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,62011910,,urbanpets,P10220-9603,,,1,0,0,1.00,0,0,PWWJ0011,168,Pet Wear,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Pet Wear,Clothing ,Jacket ,10222,,225,Pet Wear Cozy Pupper Reversible Winter Jacket - 3XL, ,3,32710,750.00,"2,000.00","2,000.00",787.50,750.00,"2,362.50","2,250.00","6,000.00",5.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,62011910,,urbanpets,P10222-9604,,,3,0,0,1.00,0,0,PWWJ0013,168,Pet Wear,,3.00,3.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10238,,225,Milbemax 12.5/125MG, ,267,32993,131.14,225.50,225.50,135.63,129.17,"36,213.64","34,488.39","60,208.50",5.00,2027-12-30,ELANCO INDIA PVT LTD ( Gujarat ),DISTRIBUTION CENTER,Active,30049085,,urbanpets,M10238-7222,2027-12-30,,288,0,0,1.00,0,0,5420036979333,255,other,,267.00,267.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Chip Chops,"Treats, Biscuits & Chews ",Treats  ,10254,,225,Chip Chops Lamb Cubes 250gm, ,1,32710,256.35,660.00,660.00,256.35,256.35,256.35,256.35,660.00,18.00,2027-03-12,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,C10254-5964,2027-03-12,,3,0,0,1.00,0,0,6921959214192,47,Chip Chops,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Chip Chops,"Treats, Biscuits & Chews ",Treats  ,10254,,225,Chip Chops Lamb Cubes 250gm, ,2,32650,321.61,690.00,690.00,321.61,294.82,643.22,589.64,"1,380.00",18.00,2027-10-10,ABK Imports Pvt. Ltd,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,C10254-156,2027-10-10,,2,0,0,1.00,0,0,6921959214192,47,Chip Chops,,2.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Chip Chops,"Treats, Biscuits & Chews ",Treats  ,10254,,225,Chip Chops Lamb Cubes 250gm, ,-1,32710,256.35,660.00,660.00,302.49,256.35,-302.49,-256.35,-660.00,18.00,2027-01-19,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,23091000,,urbanpets,C10254-9607,2027-01-19,,4,0,0,1.00,0,0,6921959214192,47,Chip Chops,,-1.00,-1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Chip Chops,"Treats, Biscuits & Chews ",Treats  ,10255,,225,Chip Chops Chicken Pasta 250gm, ,2,32650,321.61,690.00,690.00,321.61,268.00,643.22,536.00,"1,380.00",18.00,2027-11-13,ABK Imports Pvt. Ltd,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,C10255-157,2027-11-13,,3,0,0,1.00,0,0,6921959214185,47,Chip Chops,,2.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Simple Solution,Hygiene,Others ,10277,,225,Simple Solution Dog Stain and Odor Remover 1000ml, ,1,32710,400.43,945.00,945.00,472.51,400.43,472.51,400.43,945.00,18.00,2027-10-10,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,34029099,,urbanpets,S10277-9611,2027-10-10,,1,0,0,1.00,0,0,010279904237,203,Simple Solution,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Accessories,Shoes & Socks,10310,,225,Dog Socks non slip with rubber Coating S-M 2 Pcs, ,1,32710,333.50,795.00,795.00,393.53,333.50,393.53,333.50,795.00,18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,D10310-9612,,,1,0,0,1.00,0,0,4011905195223,218,Trixie,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Hygiene,Others ,10317,,225,Paw Cleaner S-M Blue, ,1,32710,283.45,695.00,695.00,334.47,283.45,334.47,283.45,695.00,18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,39269069,,urbanpets,P10317-9613,,,1,0,0,1.00,0,0,4011905257044,218,Trixie,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Walk Essentials,Leash,10321,,225,Fusion Leash Extra long S-L 1.80mm/17mm Graphite / Ocean, ,1,32710,365.02,895.00,895.00,430.72,365.02,430.72,365.02,895.00,18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,F10321-9614,,,1,0,0,1.00,0,0,4053032446472,218,Trixie,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Walk Essentials,Leash,10321,,225,Fusion Leash Extra long S-L 1.80mm/17mm Graphite / Ocean, ,4,32710,365.02,895.00,895.00,430.72,365.02,"1,722.89","1,460.08","3,580.00",18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,F10321-9615,,,4,0,0,1.00,0,0,4053032446472,218,Trixie,,4.00,4.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Walk Essentials,Leash,10323,,225,Cavo Adjustable Leash S-M 2m/12mm Graphite, ,2,32710,426.20,"1,045.00","1,045.00",502.92,426.20,"1,005.83",852.40,"2,090.00",18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,C10323-9617,,,2,0,0,1.00,0,0,4053032431553,218,Trixie,,2.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Walk Essentials,Leash,10325,,225,Silver Reflect Adjustable Leash L-XL 2.00m/25mm Black / Sliver Grey, ,1,32710,633.48,"1,495.00","1,495.00",747.51,633.48,747.51,633.48,"1,495.00",18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,S10325-9619,,,1,0,0,1.00,0,0,4011905122168,218,Trixie,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Walk Essentials,Leash,10354,,225,Sofline Elegance Adjustable Leash M-L 2.m/20mm Ocean / Petrol, ,1,32710,402.55,950.00,950.00,475.01,402.55,475.01,402.55,950.00,18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,0,urbanpets,S10354-1360,,,1,0,0,1.00,0,0,4053032433137,218,Trixie,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Walk Essentials,Leash,10359,,225,Sofline Elegance Adjustable Leash M-L 2.m/20mm Black / Graphite, ,1,32710,402.55,950.00,950.00,475.01,402.55,475.01,402.55,950.00,18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,S10359-9620,,,1,0,0,1.00,0,0,4053032433120,218,Trixie,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Trixie,Walk Essentials,Leash,10360,,225,Fusion Leash Etra Long S-L 1.80m/17mm Graphite / Papaya, ,1,32710,390.00,895.00,895.00,460.20,390.00,460.20,390.00,895.00,18.00,,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,42010000,,urbanpets,F10360-9621,,,1,0,0,1.00,0,0,4053032443075,218,Trixie,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Felix ,Cat Food,Wet Food ,10389,,225,Felix jelly mackerel adult 85gm, ,24,32666,37.29,55.00,55.00,37.29,33.46,894.96,803.04,"1,320.00",18.00,2028-08-29,AKSHAJ DISTRIBUTORS,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,F10389-214,2028-08-29,,24,0,0,1.00,0,0,8850011072365,76,Felix ,,24.00,24.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10392,,225,Hepatate Tab, ,348,32861,6.27,11.60,11.60,6.58,6.27,"2,291.06","2,181.96","4,036.80",5.00,2027-06-30,integrated healthcare,DISTRIBUTION CENTER,Active,30049085,,urbanpets,H10392-8958,2027-06-30,,500,0,0,1.00,0,0,,255,other,,348.00,348.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10392,,225,Hepatate Tab, ,3,32861,6.27,11.60,11.60,6.58,6.27,19.75,18.81,34.80,5.00,2027-04-30,integrated healthcare,DISTRIBUTION CENTER,Active,30049085,,urbanpets,H10392-2019,2027-04-30,,"1,300",0,0,1.00,0,0,,255,other,,3.00,3.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10393,,225,Megmazid 600 MG Tab, ,1,32710,21.00,38.10,38.10,22.05,21.00,22.05,21.00,38.10,5.00,2027-07-30,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,30049099,,urbanpets,M10393-9754,2027-07-30,,300,0,0,1.00,0,0,,255,other,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10393,,225,Megmazid 600 MG Tab, ,256,32861,21.00,38.10,38.10,22.05,21.00,"5,644.80","5,376.00","9,753.60",5.00,2027-11-30,integrated healthcare,DISTRIBUTION CENTER,Active,30049099,,urbanpets,M10393-9836,2027-11-30,,300,0,0,1.00,0,0,,255,other,,256.00,256.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10393,,225,Megmazid 600 MG Tab, ,1,32861,21.00,37.40,38.10,22.05,21.00,22.05,21.00,37.40,5.00,2027-06-30,integrated healthcare,DISTRIBUTION CENTER,Active,30049099,,urbanpets,M10393-5086,2027-06-30,,250,0,0,1.00,0,0,,255,other,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10393,,225,Megmazid 600 MG Tab, ,7,32861,21.00,38.00,38.00,22.05,21.00,154.35,147.00,266.00,5.00,2027-11-30,integrated healthcare,DISTRIBUTION CENTER,Active,30049099,,urbanpets,M10393-7156,2027-11-30,,300,0,0,1.00,0,0,,255,other,,7.00,7.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10394,,225,All 4 Pet Goat Elite Powd 200gm, ,4,32850,813.56,"1,200.00","1,200.00",768.00,650.85,"3,072.00","2,603.40","4,800.00",18.00,2027-01-31,MAHIMA ENTERPRISE,DISTRIBUTION CENTER,Active,23099090,,urbanpets,A10394-2723,2027-01-31,,5,0,0,1.00,0,0,8906139002934,255,other,,4.00,4.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10405,,225,Muvera 15MG Tab., ,2,32710,72.75,105.00,105.00,76.39,72.75,152.78,145.50,210.00,5.00,2026-10-30,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,30041010,,urbanpets,M10405-9756,2026-10-30,,2,0,0,1.00,0,0,,255,other,,2.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
JerHigh,Dog Food,Dry Food ,10409,,225,JH Meat as Meals Grilled liver 500gm, ,2,32662,530.50,"1,099.00","1,099.00",613.47,519.89,"1,226.94","1,039.78","2,198.00",18.00,2027-01-02,Sai International Pet Product Privet Limited,DISTRIBUTION CENTER,Active,23091000,0,urbanpets,J10409-8079,2027-01-02,,2,0,0,1.00,0,0,8851759453997,107,JerHigh,,2.00,2.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Areionvet,Medicine & Supplements ,Supplements ,10410,,225,Gerisure Powder 250gm, ,12,32710,389.40,649.00,649.00,389.40,389.40,"4,672.80","4,672.80","7,788.00",0.00,2027-05-30,Shreeji Pet Shop,DISTRIBUTION CENTER,Active,23099090,,urbanpets,G10410-9758,2027-05-30,,24,0,0,1.00,0,0,,266,Areionvet,,12.00,12.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Grooming,Shampoo & Conditioner ,10413,,225,Ivtraz Shampoo 200ml, ,12,32673,250.00,328.13,328.13,171.50,163.33,"2,058.00","1,959.96","3,937.56",5.00,2027-09-30,FRIENDS MEDICINES,DISTRIBUTION CENTER,Active,30049085,,urbanpets,I10413-156,2027-09-30,,15,0,0,1.00,0,0,8908005840923,255,other,,12.00,12.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10414,,225,Caniheart BZ-5 Tab., ,1,32673,758.93,"1,593.75","1,593.75",780.94,743.75,780.94,743.75,"1,593.75",5.00,2027-05-30,FRIENDS MEDICINES,DISTRIBUTION CENTER,Active,30049085,,urbanpets,C10414-8912,2027-05-30,,3,0,0,1.00,0,0,,255,other,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10414,,225,Caniheart BZ-5 Tab., ,1,32673,809.53,"1,700.00","1,700.00",833.01,793.34,833.01,793.34,"1,700.00",5.00,2028-04-30,FRIENDS MEDICINES,DISTRIBUTION CENTER,Active,30049085,,urbanpets,C10414-8913,2028-04-30,,14,0,0,1.00,0,0,,255,other,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10414,,225,Caniheart BZ-5 Tab., ,16,32673,"1,295.24","1,700.00","1,700.00",833.00,793.33,"13,328.02","12,693.28","27,200.00",5.00,2028-04-30,FRIENDS MEDICINES,DISTRIBUTION CENTER,Active,30049085,,urbanpets,C10414-509,2028-04-30,,16,0,0,1.00,0,0,,255,other,,16.00,16.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
other,Medicine & Supplements ,Medicine ,10415,,225,Pendom 40-DSR Tab., ,29,32673,143.00,187.50,187.50,91.97,87.59,"2,667.04","2,540.11","5,437.50",5.00,2029-01-30,FRIENDS MEDICINES,DISTRIBUTION CENTER,Active,30049085,,urbanpets,P10415-512,2029-01-30,,32,0,0,1.00,0,0,,255,other,,29.00,29.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Vivaldis,Medicine & Supplements ,Medicine ,10421,,225,Vivaldis Ursopet Tab 1x10, ,7,32657,228.00,400.00,400.00,234.61,223.44,"1,642.28","1,564.08","2,800.00",5.00,2028-01-31,Vivaldis Health and food pvt Ltd,DISTRIBUTION CENTER,Active,30049036,,urbanpets,V10421-5654,2028-01-31,,10,0,0,1.00,0,0,8908017864320,239,Vivaldis,,7.00,7.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
Manufacturer,Medicine & Supplements ,Medicine ,10584,,225,Lulidila Oint 50gm, ,1,33574,80.25,407.81,435.00,84.26,80.25,84.26,80.25,407.81,5.00,2027-03-30,A.S. Pharma,DISTRIBUTION CENTER,Active,30049029,,urbanpets,L10584-1945,2027-03-30,,16,0,0,1.00,0,0,,255,other,,1.00,1.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
zydus,Medicine & Supplements ,Medicine ,10585,,225,Itradus 200, ,32,33574,71.50,236.25,236.25,75.08,71.50,"2,402.40","2,288.00","7,560.00",5.00,2028-02-28,A.S. Pharma,DISTRIBUTION CENTER,Active,30049029,,urbanpets,I10585-9718,2028-02-28,,40,0,0,1.00,0,0,,273,zydus,,32.00,32.00,0,0,0.00,Gujarat,URBANPETS SERVICES PRIVATE LIMITED
