"Stock Update Detail 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
Stock update no.,Stock update date,Approved Date,Item code,Item name,HSN Code,Alias Name,Batch no,Physical Qty,Actual Qty,Difference Qty,Status,Landing cost,MRP,Selling,Cost amount,Selling amount,Expiry date,Brand code,ERP code,Brand name,Issue format,Reason,Source,Remarks,Conversion unit,Message,Business Type,Branch Code,Branch Name,State
528,2024-05-07,2024-05-08,7475,Goodies Treat Chlorophyll 500G,23091000,,,0,1,-1,Approved & Adjusted,249.60,675.00,675.00,-249.60,-675.00,2025-09-30,94,urbanpets,Goodies, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7483,Goodies Treat Mix Stick 500G,23091000,,,3,2,1,Approved & Adjusted,249.60,625.00,625.00,249.60,625.00,2025-11-14,94,urbanpets,Goodies, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7480,Goodies Treat original 125Gm,23091000,,,2,3,-1,Approved & Adjusted,79.20,195.00,195.00,-79.20,-195.00,2099-12-12,94,urbanpets,Goodies, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7373,Chip Chops Chicken Tenders 250g,23091000,,,6,5,1,Approved & Adjusted,279.19,645.00,645.00,279.19,645.00,2025-06-30,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7370,Chip Chops Roast Duck Strips 250g,23091000,,,1,2,-1,Approved & Adjusted,279.19,645.00,645.00,-279.19,-645.00,2025-12-10,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,10254,Chip Chops Lamb Cubes 250gm,23091000,,,4,2,2,Approved & Adjusted,354.75,645.00,645.00,709.50,"1,290.00",,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7374,Chip Chops Diced Chicken 250g,23091000,,,2,0,2,Approved & Adjusted,279.19,645.00,645.00,558.38,"1,290.00",2025-07-21,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,4596,Chip Chops Chicken Chips Coins 250G,23091000,,,2,1,1,Approved & Adjusted,291.31,645.00,645.00,291.31,645.00,2025-06-30,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7688,Chip Chops Banana Chicken 70G,23091000,,,2,0,2,Approved & Adjusted,90.89,210.00,210.00,181.78,420.00,2099-12-12,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7389,Chip Chops Chicken Tenders 70GM,23091000,,,13,15,-2,Approved & Adjusted,90.89,210.00,210.00,-181.78,-420.00,2025-06-30,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7371,Chip Chops Barbeque Hearts 70g,23091000,,,0,4,-4,Approved & Adjusted,92.75,210.00,210.00,-371.00,-840.00,2099-12-12,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7696,Chip Chops Chicken Pasta 70gm,23091000,,,7,4,3,Approved & Adjusted,92.75,210.00,210.00,278.25,630.00,2025-03-30,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7696,Chip Chops Chicken Pasta 70gm,23091000,,,0,2,-2,Approved & Adjusted,92.75,210.00,210.00,-185.50,-420.00,2099-12-12,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
