"Supplier Vs Items 
 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
Item code,Alias Name,Item name,Supplier Name,Discount %,Cost,Selling,MRP
,,,,,,,
137,,Military Rainbow Tag,ABK Imports Pvt. Ltd,0,266.95,"1,000.00","1,000.00"
137,,Military Rainbow Tag,Shreeji Pet Shop,0,324.97,"1,050.00","1,050.00"
138,,Large Bone Gold Tag,ABK Imports Pvt. Ltd,0,190.68,750.00,750.00
140,,Large Bone Chromed Brass Tag,ABK Imports Pvt. Ltd,0,139.83,650.00,650.00
141,,Large Bone Black Nickle Tag,ABK Imports Pvt. Ltd,0,190.68,750.00,750.00
141,,Large Bone Black Nickle Tag,Shreeji Pet Shop,0,244.99,850.00,850.00
142,,Large Circle Chrome Tag,ABK Imports Pvt. Ltd,0,139.83,650.00,650.00
143,,Large Circle Gold Tag,ABK Imports Pvt. Ltd,0,190.68,750.00,750.00
143,,Large Circle Gold Tag,Shreeji Pet Shop,0,244.98,850.00,850.00
144,,Circle Large Brushed Chrome,ABK Imports Pvt. Ltd,0,118.64,650.00,650.00
145,,Large Circle Smokey Black Tag,ABK Imports Pvt. Ltd,0,190.68,750.00,750.00
145,,Large Circle Smokey Black Tag,Shreeji Pet Shop,0,244.99,850.00,850.00
146,,Ring Split 16mm Nickel,ABK Imports Pvt. Ltd,0,0.01,1.00,1.00
147,,Ring Split 16mm Brass,ABK Imports Pvt. Ltd,0,0.01,1.00,1.00
148,,Header Pop Easel Generic,ABK Imports Pvt. Ltd,0,"4,491.53","10,600.00","10,600.00"
149,,Large Circle Pink Tag,ABK Imports Pvt. Ltd,0,83.90,99.00,99.00
149,,Large Circle Pink Tag,Shreeji Pet Shop,0,89.10,600.00,600.00
150,,Military Chromed Plated Tag,ABK Imports Pvt. Ltd,0,190.68,225.00,225.00
150,,Military Chromed Plated Tag,Shreeji Pet Shop,0,324.97,"1,050.00","1,050.00"
151,,Small Bone Rainbow Tag,ABK Imports Pvt. Ltd,0,266.95,"1,000.00","1,000.00"
151,,Small Bone Rainbow Tag,Shreeji Pet Shop,0,315.00,"1,000.00","1,000.00"
154,,Designer Aluminium Tag,ABK Imports Pvt. Ltd,0,190.68,750.00,750.00
155,,Large Bone Multi Color Aztec Tag,ABK Imports Pvt. Ltd,0,228.81,800.00,800.00
155,,Large Bone Multi Color Aztec Tag,Shreeji Pet Shop,0,345.01,"1,100.00","1,100.00"
156,,Diva Bone Chrome W/Aurora Stones,ABK Imports Pvt. Ltd,0,317.80,"1,100.00","1,100.00"
158,,Small Circle Polka Dots Orange Tag,ABK Imports Pvt. Ltd,0,190.68,530.00,530.00
158,,Small Circle Polka Dots Orange Tag,Shreeji Pet Shop,0,202.50,550.00,550.00
159,,Large Circle Rainbow Tag,ABK Imports Pvt. Ltd,0,266.95,740.00,740.00
160,,Luggage Chrome Tag,ABK Imports Pvt. Ltd,0,305.08,850.00,850.00
161,,Cordless Nail Grinder,ABK Imports Pvt. Ltd,0,"3,813.56","7,500.00","7,500.00"
162,,Trixie Car Seat Cover 0.65x1.45m Black/Beige,ABK Imports Pvt. Ltd,0,"1,325.23","3,355.00","3,355.00"
163,,Diva Large Heart Black W/pink Stones,ABK Imports Pvt. Ltd,0,275.42,"1,000.00","1,000.00"
163,,Diva Large Heart Black W/pink Stones,Shreeji Pet Shop,0,415.04,"1,250.00","1,250.00"
164,,Bone Chrome Pink Stone Tag,ABK Imports Pvt. Ltd,0,317.80,"1,000.00","1,000.00"
165,,Small Circle Red Tag,ABK Imports Pvt. Ltd,0,83.90,500.00,500.00
165,,Small Circle Red Tag,Shreeji Pet Shop,0,99.00,500.00,500.00
166,,Diva Large Heart Chrome Pink Stones Tag,ABK Imports Pvt. Ltd,0,317.80,"1,000.00","1,000.00"
166,,Diva Large Heart Chrome Pink Stones Tag,Shreeji Pet Shop,0,415.04,"1,250.00","1,250.00"
167,,Diva Large Heart Red Anodized With Clear Stones Tag,ABK Imports Pvt. Ltd,0,275.42,"1,000.00","1,000.00"
167,,Diva Large Heart Red Anodized With Clear Stones Tag,Shreeji Pet Shop,0,415.04,"1,250.00","1,250.00"
168,,Holly carrier 30x30x50cm Black/ greay,ABK Imports Pvt. Ltd,0,"3,071.14","7,775.00","7,775.00"
169,,Buggy 47x1000x80 cm 4.6 kg black,ABK Imports Pvt. Ltd,0,"4,937.52","12,500.00","12,500.00"
170,,Bone Pave Chrome/Crown/Pink Tour,ABK Imports Pvt. Ltd,0,945.00,"2,500.00","2,500.00"
170,,Bone Pave Chrome/Crown/Pink Tour,Shreeji Pet Shop,0,"1,349.92","4,250.00","4,250.00"
171,,Treats Display Stand,ABK Imports Pvt. Ltd,0,"6,104.57","8,500.00","8,500.00"
172,,Silencer Bone Tag,ABK Imports Pvt. Ltd,0,97.46,310.00,310.00
174,,Artero Nail File Extra Strong,ABK Imports Pvt. Ltd,0,292.37,575.00,575.00
176,,LP Warning Sign Aluminum Plate 3 Type,Lal Pet Products,0,42.37,120.00,120.00
179,,Dog Hanger (Pet Block),S S IMPORTS,0,161.02,500.00,500.00
180,,Dog Shoes No.7,Smartypet Pet Products,0,161.02,510.00,510.00
181,,SP Warning Sign Plate Printed Large,Smartypet Pet Products,0,84.75,250.00,250.00
182,,SP Bell Plain - Large,Smartypet Pet Products,0,14.83,35.00,35.00
183,,SP Bell Designer,Smartypet Pet Products,0,21.19,50.00,50.00
184,,Dog Shoes No.4,Smartypet Pet Products,0,161.02,510.00,510.00
185,,SP Plastic Scooper W Handle Large,Smartypet Pet Products,0,16.78,120.00,120.00
186,,Pet Socks cum Shoes-0 to 2,Smartypet Pet Products,0,190.68,650.00,650.00
187,,Pet Socks cum Shoes-3 to4,Smartypet Pet Products,0,211.86,750.00,750.00
188,,Pet Socks cum Shoes-5 to6,Smartypet Pet Products,0,233.05,950.00,950.00
189,,SP Carry Bag With Astronaut Glass,Smartypet Pet Products,0,915.25,"2,600.00","2,600.00"
189,,SP Carry Bag With Astronaut Glass,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,0,"1,122.88","2,600.00","2,600.00"
191,,CV Car Seat Cover,Venatici Apparels,0,"1,000.00","2,375.00","2,375.00"
192,,PA-222 Play Pan Cloth Medium,MAMTA SATISHBHAI ARORA,0,"1,292.73","3,600.00","3,600.00"
193,,PA-125 Dog Carry Bag,MAMTA SATISHBHAI ARORA,0,592.50,"1,650.00","1,650.00"
194,,PA-290 Haversack Bag,MAMTA SATISHBHAI ARORA,0,"1,292.73","3,600.00","3,600.00"
195,,sp cat carry bag cat face,MAMTA SATISHBHAI ARORA,0,"1,077.28","3,000.00","3,000.00"
195,,sp cat carry bag cat face,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,0,932.20,"3,000.00","3,000.00"
202,,Trixie Car Seat Cover Black,ABK Imports Pvt. Ltd,0,987.50,"2,500.00","2,500.00"
207,,William Backpack 33x43x23cm Black,ABK Imports Pvt. Ltd,0,"3,748.58","9,490.00","9,490.00"
208,,Dog Activity Baggy Dia 10x14 cm,ABK Imports Pvt. Ltd,0,128.37,325.00,325.00
209,,"Lifting Aid L 65-80cm, Black",ABK Imports Pvt. Ltd,0,869.00,"2,200.00","2,200.00"
215,,Multi Trim CLT Cord-Cordless Trimmer,ABK Imports Pvt. Ltd,0,"3,813.56","7,500.00","7,500.00"
216,,Cat Carry Bag Large,Atinav Enterprise,0,448.86,"1,250.00","1,250.00"
216,,Cat Carry Bag Large,Smartypet Pet Products,0,889.83,"2,550.00","2,550.00"
221,,Large Heart Red Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
222,,Large Heart Pink Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
222,,Large Heart Pink Tag,Shreeji Pet Shop,0,89.10,600.00,600.00
223,,Large Heart Black Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
223,,Large Heart Black Tag,Shreeji Pet Shop,0,89.10,600.00,600.00
224,,Small Bone Red Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
225,,Small Bone Black Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
226,,Small Bone Pink Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
227,,Small Bone Blue Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
228,,Small Bone Blue Anodized Tag,ABK Imports Pvt. Ltd,0,83.90,225.00,225.00
229,,Small Bone Brushed Crome Tag,ABK Imports Pvt. Ltd,0,118.64,330.00,330.00
230,,Small Bone Chrome tag,ABK Imports Pvt. Ltd,0,139.83,380.00,380.00
231,,Small Bone Gold tag,ABK Imports Pvt. Ltd,0,190.68,520.00,520.00
232,,Container,DROOLS PET FOOD PRIVATE LIMITED,0,0.01,1.00,1.00
232,,Container,PG INDIA LOGISTICS PRIVATE LIMITED,0,1.00,1.00,1.00
232,,Container,BEESPOT BRANDS PVT LTD,0,0.01,1.00,1.00
232,,Container,OM MEDICS,0,0.85,1.00,1.00
235,,Farmina Container,Goa Medicos Pvt Ltd,0,446.43,"1,000.00","1,000.00"
236,,ZeeDog Zee Mat (Coral),Albus Overseas Enterprises LLP,0,484.46,"1,499.00","1,499.00"
238,,PE Dog Muzzle No 1 (5018MINI),Shri Krishna International,0,29.66,100.00,100.00
240,,PW Walkers Small,PAWS INDIA,0,459.35,"1,599.00","1,599.00"
241,,PW Walkers Medium,PAWS INDIA,0,488.08,"1,699.00","1,699.00"
242,,PW Walkers Large,PAWS INDIA,0,516.81,"1,799.00","1,799.00"
243,,PW Walkers  XL,PAWS INDIA,0,545.53,"1,899.00","1,899.00"
244,,PW Walkers XXL,PAWS INDIA,0,574.25,"1,999.00","1,999.00"
245,,DOB Baseball Cap S,DOG-O-BOW PVT. LTD,0,271.82,599.00,599.00
246,,Andis Medium Pin Brush W-L Green,ABK Imports Pvt. Ltd,0,350.12,975.00,975.00
252,,Artero Wide Teeth Stripping Knife Coarse Blue 14T,ABK Imports Pvt. Ltd,0,470.34,925.00,925.00
253,,Artero Wide Teeth Stripping Knife Coarse Green,ABK Imports Pvt. Ltd,0,635.59,"1,250.00","1,250.00"
261,,Dog Cage ( mSPP - 30-BL),Distributor,0,"1,757.42","3,950.00","3,950.00"
261,,Dog Cage ( mSPP - 30-BL),MAHIMA ENTERPRISE,0,"1,652.54","3,900.00","3,900.00"
262,,Metal Cage 24 Inch,Distributor,0,"1,601.69","3,600.00","3,600.00"
262,,Metal Cage 24 Inch,Shreeji Pet Shop,0,"1,228.81","2,900.00","2,900.00"
262,,Metal Cage 24 Inch,MAHIMA ENTERPRISE,0,"1,228.81","2,900.00","2,900.00"
262,,Metal Cage 24 Inch,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,0,"1,144.07","3,500.00","3,500.00"
263,,Dog Cage SPPP-18BL,Distributor,0,777.97,"1,950.00","1,950.00"
264,,Dog Cage XXLSSP-50BK-PT,Distributor,0,"7,915.25","17,000.00","17,000.00"
267,,Trixie Capri 1 Pet Carrier Berry/Pink 13x19x12 Inch,ABK Imports Pvt. Ltd,0,0.85,"1,800.00","1,800.00"
279,,CAGE MEDIUM,YOUR PETS UNLEASHED,0,"1,824.69","4,500.00","4,500.00"
280,,Smartypet Cage 36 inch,Smartypet Pet Products,0,"2,558.26","5,750.00","5,750.00"
283,,Smartypet Dog Cage (LSPP-36-CHR),Smartypet Pet Products,0,"3,069.92","6,900.00","6,900.00"
283,,Smartypet Dog Cage (LSPP-36-CHR),MAHIMA ENTERPRISE,0,"2,330.51","5,500.00","5,500.00"
284,,Smartypet Cage 42 inch,Smartypet Pet Products,0,"3,203.39","7,200.00","7,200.00"
285,,Smartypet Plastic Pet Carrier L-50,Smartypet Pet Products,0,"1,652.54","3,499.00","3,499.00"
286,,Smartypet Plastic Pet Carrier L-60,Smartypet Pet Products,0,"1,016.95","3,800.00","3,800.00"
