"Itemwise Storewise Transfer-OUT Detail 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
TO date,To Branch code,TO branch name,Item code,Alias Name,Item name,Qty,Expiry date,Tax,Disc. Amount,Total amount,Branch Code,Branch from,Company ID,Company,Division ID,Division,GST Cess Amt,CGST TaxAmt,GST TaxAmt,IGST TaxAmt,SGST TaxAmt,Conversion unit
2024-04-08,32772,SHREEJI PET SHOP - MOTERA,2803,,Merical Pet DS 300 ml,5,2025-12-30,0.00,0.00,481.35,225,URBANPETS SERVICES PRIVATE LIMITED,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,32772,SHREEJI PET SHOP - MOTERA,3014,,Vivaldis PIMOBEN 5/10,9,2025-10-31,0.00,0.00,"3,710.97",225,URBANPETS SERVICES PRIVATE LIMITED,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,32772,SHREEJI PET SHOP - MOTERA,2832,,Gutwell 100gm,5,2027-01-30,0.00,0.00,784.50,225,URBANPETS SERVICES PRIVATE LIMITED,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,7287,,Maxi Adult 20KG,4,2025-05-30,0.00,0.00,"7,864.40",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,2869,,Virbac Canitone Tablets 30 tab,16,2025-06-30,0.00,0.00,"2,332.16",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,7349,,NP Chew Bix Veg 800G,5,2024-12-30,0.00,0.00,402.50,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,7034,,Royal Canin Mini Adult 4 kg,2,2025-04-23,0.00,0.00,"4,942.38",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,7472,,Goodies Treat Cut Bone 500G,5,2025-11-13,0.00,0.00,"1,588.95",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,7475,,Goodies Treat Chlorophyll 500G,5,2025-11-13,0.00,0.00,"1,588.95",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,10409,,JH Meat as Meals Grilled liver 500gm,1,2025-04-30,0.00,0.00,586.75,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,10182,,JH Meat as meals chicken 500 gm,1,2025-04-30,0.00,0.00,586.75,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-08,225,SHREEJI PET SHOP - SATELLITE,10183,,JH Meat as meals salmon  500gm,1,2024-12-22,0.00,0.00,558.81,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,7676,,JH Chicken Strawberry Stick 400G,2,2024-12-30,0.00,0.00,966.10,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,7674,,JH Carrot Stick 420G,2,2025-08-30,0.00,0.00,966.10,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,10318,,Paw Cleaner M-L Blue,1,,0.00,0.00,417.16,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,6068,,Purepet Cat Adult Tuna And Salmon - 6 Kg,1,2026-08-30,0.00,0.00,677.29,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,9756,,Purepet Cat Adult Sea Food - 6 Kg,1,2026-08-30,0.00,0.00,677.29,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,6080,,Purepet Cat Adult Ocean Fish 6 Kg,1,2026-08-30,0.00,0.00,677.29,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,9758,,Purepet Cat Adult Mackeral - 6 Kg,1,2026-08-30,0.00,0.00,677.29,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,7287,,Maxi Adult 20KG,56,2025-05-30,0.00,0.00,"110,101.60",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,4380,,virbac VeggieDent Fresh - M,5,2025-06-30,0.00,0.00,"1,906.80",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,7014,,Drools Puppy Gravy 150GM,30,2025-02-25,0.00,0.00,711.90,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,7712,,Jerhigh Gold Jerky Bite 325gm,5,2025-02-16,0.00,0.00,"2,539.85",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-09,225,SHREEJI PET SHOP - SATELLITE,7261,,Dibaq Sense Salmon Adult 2 Kg,2,2024-08-30,0.00,0.00,"1,359.84",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-10,225,SHREEJI PET SHOP - SATELLITE,7014,,Drools Puppy Gravy 150GM,120,2026-02-25,0.00,0.00,"2,847.60",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-10,225,SHREEJI PET SHOP - SATELLITE,7287,,Maxi Adult 20KG,4,2025-05-30,0.00,0.00,"7,864.40",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-10,225,SHREEJI PET SHOP - SATELLITE,2675,,Best Clean Cat Litter Lemon 5KG,5,2026-08-30,0.00,0.00,"1,050.00",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-10,225,SHREEJI PET SHOP - SATELLITE,7012,,Canine Creek Club 20 Kg,1,2026-02-25,0.00,0.00,"4,847.47",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,10581,,Drools Veg 10KG,5,2025-08-30,0.00,0.00,"6,351.20",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,10673,,JH Milky and Strawberry 2 in 1 380gms,1,2025-06-02,0.00,0.00,483.05,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,10671,,JH milky and Stick 2 in 1 380gms,1,2025-07-25,0.00,0.00,483.05,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,10672,,JH Carrot and Spinach 2 in 1 380gms,1,2025-06-07,0.00,0.00,483.05,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,7547,,GN Calcium Milk Bone Small 90X1,2,2025-11-30,0.00,0.00,"1,147.88",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,2824,,Bravecto 20-40 KG,2,2025-02-28,0.00,0.00,"2,571.42",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,7652,,Jerhigh Gravy Rosted Duck 120G,24,2025-08-30,0.00,0.00,911.28,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,7655,,JerHigh Gravy Chicken Vegetable 120G,24,2024-05-30,0.00,0.00,968.16,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,7657,,JerHigh Gravy Chicken Grilled 120G,24,2025-08-30,0.00,0.00,911.28,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,9764,,Drools Cat Ocean Fish 3 Kg,4,2026-02-25,0.00,0.00,"2,031.36",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,1622,,Royal Canin Labrador Adult 12Kg,1,2024-10-24,0.00,0.00,"7,344.92",32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,4094,,NP Little Pup Veg 800G,5,2024-12-30,0.00,0.00,296.60,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,6737,,Purepet Biscuits chicken 800GM,5,2026-02-25,0.00,0.00,762.70,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,4219,,munchy Chicken,5,2025-08-30,0.00,0.00,508.45,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
2024-04-11,225,SHREEJI PET SHOP - SATELLITE,4206,,munchy Stick mutton 1kg,5,2025-08-30,0.00,0.00,508.45,32772,URBAN PETS / MOTERA,1,HEAD OFFICE,1,Main,0.00,0.00,0.00,0.00,0.00,UNIT
